episode_id,method,success,cost,gate_crossings,expansions,pruned_commitments,zones,nodes,objects,certificates,failure_reason
92,greedy_local,0,,6,45,0,8,43,9,7,attempted_reverse_or_nonexistent_committed_edge
92,relaxed_agenda,0,,6,430,0,8,43,9,7,attempted_reverse_or_nonexistent_committed_edge
92,exact_lifted_astar,1,40,,384,0,8,43,9,7,success
92,scp_cut_obligations,1,40,,77,6,8,43,9,7,success
93,greedy_local,0,,3,15,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
93,relaxed_agenda,0,,3,138,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
93,exact_lifted_astar,1,21,,125,0,4,23,5,3,success
93,scp_cut_obligations,1,21,,40,3,4,23,5,3,success
94,greedy_local,1,32,5,36,0,6,36,8,5,success
94,relaxed_agenda,0,,5,324,0,6,36,8,5,attempted_reverse_or_nonexistent_committed_edge
94,exact_lifted_astar,1,32,,110,0,6,36,8,5,success
94,scp_cut_obligations,1,32,,53,2,6,36,8,5,success
95,greedy_local,0,,4,21,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
95,relaxed_agenda,0,,4,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
95,exact_lifted_astar,1,21,,416,0,5,29,6,4,success
95,scp_cut_obligations,1,21,,56,6,5,29,6,4,success
96,greedy_local,1,23,5,28,0,6,30,7,5,success
96,relaxed_agenda,0,,5,240,0,6,30,7,5,attempted_reverse_or_nonexistent_committed_edge
96,exact_lifted_astar,1,23,,111,0,6,30,7,5,success
96,scp_cut_obligations,1,23,,44,2,6,30,7,5,success
97,greedy_local,0,,3,21,0,5,24,6,4,attempted_reverse_or_nonexistent_committed_edge
97,relaxed_agenda,0,,3,168,0,5,24,6,4,attempted_reverse_or_nonexistent_committed_edge
97,exact_lifted_astar,1,20,,129,0,5,24,6,4,success
97,scp_cut_obligations,1,20,,40,5,5,24,6,4,success
98,greedy_local,0,,6,55,0,7,43,10,6,attempted_reverse_or_nonexistent_committed_edge
98,relaxed_agenda,0,,6,473,0,7,43,10,6,attempted_reverse_or_nonexistent_committed_edge
98,exact_lifted_astar,1,39,,1450,0,7,43,10,6,success
98,scp_cut_obligations,1,39,,88,8,7,43,10,6,success
99,greedy_local,1,31,5,36,0,6,32,8,5,success
99,relaxed_agenda,0,,5,288,0,6,32,8,5,attempted_reverse_or_nonexistent_committed_edge
99,exact_lifted_astar,1,30,,100,0,6,32,8,5,success
99,scp_cut_obligations,1,30,,50,2,6,32,8,5,success
100,greedy_local,0,,6,36,0,7,36,8,6,attempted_reverse_or_nonexistent_committed_edge
100,relaxed_agenda,0,,6,324,0,7,36,8,6,attempted_reverse_or_nonexistent_committed_edge
100,exact_lifted_astar,1,32,,113,0,7,36,8,6,success
100,scp_cut_obligations,1,32,,57,3,7,36,8,6,success
101,greedy_local,0,,6,91,0,8,51,13,7,attempted_reverse_or_nonexistent_committed_edge
101,relaxed_agenda,0,,6,714,0,8,51,13,7,attempted_reverse_or_nonexistent_committed_edge
101,exact_lifted_astar,1,47,,5239,0,8,51,13,7,success
101,scp_cut_obligations,1,47,,118,11,8,51,13,7,success
102,greedy_local,0,,5,55,0,7,39,10,6,attempted_reverse_or_nonexistent_committed_edge
102,relaxed_agenda,0,,5,429,0,7,39,10,6,attempted_reverse_or_nonexistent_committed_edge
102,exact_lifted_astar,1,35,,275,0,7,39,10,6,success
102,scp_cut_obligations,1,35,,66,4,7,39,10,6,success
103,greedy_local,1,35,6,45,0,7,38,9,6,success
103,relaxed_agenda,0,,6,380,0,7,38,9,6,attempted_reverse_or_nonexistent_committed_edge
103,exact_lifted_astar,1,35,,413,0,7,38,9,6,success
103,scp_cut_obligations,1,35,,73,6,7,38,9,6,success
104,greedy_local,1,40,7,55,0,8,45,10,7,success
104,relaxed_agenda,0,,7,495,0,8,45,10,7,attempted_reverse_or_nonexistent_committed_edge
104,exact_lifted_astar,1,40,,1681,0,8,45,10,7,success
104,scp_cut_obligations,1,40,,88,9,8,45,10,7,success
105,greedy_local,0,,2,10,0,4,23,4,3,attempted_reverse_or_nonexistent_committed_edge
105,relaxed_agenda,0,,2,115,0,4,23,4,3,attempted_reverse_or_nonexistent_committed_edge
105,exact_lifted_astar,1,16,,49,0,4,23,4,3,success
105,scp_cut_obligations,1,16,,31,2,4,23,4,3,success
106,greedy_local,0,,3,28,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
106,relaxed_agenda,0,,3,168,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
106,exact_lifted_astar,1,19,,94,0,4,21,7,3,success
106,scp_cut_obligations,1,19,,36,3,4,21,7,3,success
107,greedy_local,0,,5,55,0,6,35,10,5,attempted_reverse_or_nonexistent_committed_edge
107,relaxed_agenda,0,,5,385,0,6,35,10,5,attempted_reverse_or_nonexistent_committed_edge
107,exact_lifted_astar,1,27,,384,0,6,35,10,5,success
107,scp_cut_obligations,1,27,,78,6,6,35,10,5,success
108,greedy_local,0,,5,28,0,6,38,7,5,attempted_reverse_or_nonexistent_committed_edge
108,relaxed_agenda,0,,5,304,0,6,38,7,5,attempted_reverse_or_nonexistent_committed_edge
108,exact_lifted_astar,1,32,,250,0,6,38,7,5,success
108,scp_cut_obligations,1,32,,64,4,6,38,7,5,success
109,greedy_local,0,,6,55,0,7,38,10,6,attempted_reverse_or_nonexistent_committed_edge
109,relaxed_agenda,0,,6,418,0,7,38,10,6,attempted_reverse_or_nonexistent_committed_edge
109,exact_lifted_astar,1,34,,257,0,7,38,10,6,success
109,scp_cut_obligations,1,34,,73,5,7,38,10,6,success
110,greedy_local,0,,5,36,0,6,32,8,5,attempted_reverse_or_nonexistent_committed_edge
110,relaxed_agenda,0,,5,288,0,6,32,8,5,attempted_reverse_or_nonexistent_committed_edge
110,exact_lifted_astar,1,28,,1181,0,6,32,8,5,success
110,scp_cut_obligations,1,28,,65,8,6,32,8,5,success
111,greedy_local,1,25,4,36,0,5,28,8,4,success
111,relaxed_agenda,0,,4,252,0,5,28,8,4,attempted_reverse_or_nonexistent_committed_edge
111,exact_lifted_astar,1,25,,43,0,5,28,8,4,success
111,scp_cut_obligations,1,25,,43,0,5,28,8,4,success
112,greedy_local,1,27,5,28,0,6,31,7,5,success
112,relaxed_agenda,0,,5,248,0,6,31,7,5,attempted_reverse_or_nonexistent_committed_edge
112,exact_lifted_astar,1,27,,244,0,6,31,7,5,success
112,scp_cut_obligations,1,27,,52,4,6,31,7,5,success
113,greedy_local,1,37,6,45,0,7,39,9,6,success
113,relaxed_agenda,0,,5,390,0,7,39,9,6,attempted_reverse_or_nonexistent_committed_edge
113,exact_lifted_astar,1,37,,814,0,7,39,9,6,success
113,scp_cut_obligations,1,37,,74,7,7,39,9,6,success
114,greedy_local,1,17,3,10,0,4,19,4,3,success
114,relaxed_agenda,0,,3,95,0,4,19,4,3,attempted_reverse_or_nonexistent_committed_edge
114,exact_lifted_astar,1,17,,100,0,4,19,4,3,success
114,scp_cut_obligations,1,17,,30,3,4,19,4,3,success
115,greedy_local,0,,7,105,0,8,47,14,7,attempted_reverse_or_nonexistent_committed_edge
115,relaxed_agenda,0,,7,705,0,8,47,14,7,attempted_reverse_or_nonexistent_committed_edge
115,exact_lifted_astar,1,42,,11537,0,8,47,14,7,success
115,scp_cut_obligations,1,42,,110,12,8,47,14,7,success
116,greedy_local,0,,6,55,0,7,45,10,6,attempted_reverse_or_nonexistent_committed_edge
116,relaxed_agenda,0,,6,495,0,7,45,10,6,attempted_reverse_or_nonexistent_committed_edge
116,exact_lifted_astar,1,36,,1351,0,7,45,10,6,success
116,scp_cut_obligations,1,36,,90,8,7,45,10,6,success
117,greedy_local,0,,5,28,0,7,40,7,6,attempted_reverse_or_nonexistent_committed_edge
117,relaxed_agenda,0,,5,320,0,7,40,7,6,attempted_reverse_or_nonexistent_committed_edge
117,exact_lifted_astar,1,34,,241,0,7,40,7,6,success
117,scp_cut_obligations,1,34,,57,3,7,40,7,6,success
118,greedy_local,1,37,7,66,0,8,47,11,7,success
118,relaxed_agenda,0,,6,564,0,8,47,11,7,attempted_reverse_or_nonexistent_committed_edge
118,exact_lifted_astar,1,36,,281,0,8,47,11,7,success
118,scp_cut_obligations,1,36,,83,4,8,47,11,7,success
119,greedy_local,0,,4,55,0,6,32,10,5,attempted_reverse_or_nonexistent_committed_edge
119,relaxed_agenda,0,,4,352,0,6,32,10,5,attempted_reverse_or_nonexistent_committed_edge
119,exact_lifted_astar,1,30,,1231,0,6,32,10,5,success
119,scp_cut_obligations,1,30,,78,10,6,32,10,5,success
120,greedy_local,1,19,3,10,0,4,20,4,3,success
120,relaxed_agenda,0,,3,100,0,4,20,4,3,attempted_reverse_or_nonexistent_committed_edge
120,exact_lifted_astar,1,19,,96,0,4,20,4,3,success
120,scp_cut_obligations,1,19,,32,3,4,20,4,3,success
121,greedy_local,0,,7,91,0,8,38,13,7,attempted_reverse_or_nonexistent_committed_edge
121,relaxed_agenda,0,,7,532,0,8,38,13,7,attempted_reverse_or_nonexistent_committed_edge
121,exact_lifted_astar,1,36,,834,0,8,38,13,7,success
121,scp_cut_obligations,1,36,,81,7,8,38,13,7,success
122,greedy_local,0,,7,55,0,8,38,10,7,attempted_reverse_or_nonexistent_committed_edge
122,relaxed_agenda,0,,7,418,0,8,38,10,7,attempted_reverse_or_nonexistent_committed_edge
122,exact_lifted_astar,1,32,,295,0,8,38,10,7,success
122,scp_cut_obligations,1,32,,64,6,8,38,10,7,success
123,greedy_local,1,25,4,15,0,5,27,5,4,success
123,relaxed_agenda,0,,3,162,0,5,27,5,4,attempted_reverse_or_nonexistent_committed_edge
123,exact_lifted_astar,1,24,,67,0,5,27,5,4,success
123,scp_cut_obligations,1,24,,42,2,5,27,5,4,success
124,greedy_local,0,,5,28,0,7,38,7,6,attempted_reverse_or_nonexistent_committed_edge
124,relaxed_agenda,0,,5,304,0,7,38,7,6,attempted_reverse_or_nonexistent_committed_edge
124,exact_lifted_astar,1,34,,161,0,7,38,7,6,success
124,scp_cut_obligations,1,34,,56,3,7,38,7,6,success
125,greedy_local,0,,6,78,0,8,50,12,7,attempted_reverse_or_nonexistent_committed_edge
125,relaxed_agenda,0,,6,650,0,8,50,12,7,attempted_reverse_or_nonexistent_committed_edge
125,exact_lifted_astar,1,43,,2529,0,8,50,12,7,success
125,scp_cut_obligations,1,43,,115,11,8,50,12,7,success
126,greedy_local,0,,3,28,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
126,relaxed_agenda,0,,3,168,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
126,exact_lifted_astar,1,16,,324,0,4,21,7,3,success
126,scp_cut_obligations,1,16,,53,7,4,21,7,3,success
127,greedy_local,0,,6,45,0,8,46,9,7,attempted_reverse_or_nonexistent_committed_edge
127,relaxed_agenda,0,,6,460,0,8,46,9,7,attempted_reverse_or_nonexistent_committed_edge
127,exact_lifted_astar,1,44,,1417,0,8,46,9,7,success
127,scp_cut_obligations,1,44,,86,8,8,46,9,7,success
128,greedy_local,0,,6,66,0,7,32,11,6,attempted_reverse_or_nonexistent_committed_edge
128,relaxed_agenda,0,,6,384,0,7,32,11,6,attempted_reverse_or_nonexistent_committed_edge
128,exact_lifted_astar,1,29,,1458,0,7,32,11,6,success
128,scp_cut_obligations,1,29,,69,9,7,32,11,6,success
129,greedy_local,0,,3,21,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
129,relaxed_agenda,0,,3,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
129,exact_lifted_astar,1,27,,53,0,5,29,6,4,success
129,scp_cut_obligations,1,27,,43,1,5,29,6,4,success
130,greedy_local,1,27,5,36,0,6,33,8,5,success
130,relaxed_agenda,0,,5,297,0,6,33,8,5,attempted_reverse_or_nonexistent_committed_edge
130,exact_lifted_astar,1,27,,244,0,6,33,8,5,success
130,scp_cut_obligations,1,27,,61,3,6,33,8,5,success
131,greedy_local,1,31,6,55,0,7,37,10,6,success
131,relaxed_agenda,0,,6,407,0,7,37,10,6,attempted_reverse_or_nonexistent_committed_edge
131,exact_lifted_astar,1,30,,528,0,7,37,10,6,success
131,scp_cut_obligations,1,30,,68,5,7,37,10,6,success
132,greedy_local,0,,6,55,0,8,37,10,7,attempted_reverse_or_nonexistent_committed_edge
132,relaxed_agenda,0,,6,407,0,8,37,10,7,attempted_reverse_or_nonexistent_committed_edge
132,exact_lifted_astar,1,35,,1012,0,8,37,10,7,success
132,scp_cut_obligations,1,35,,73,7,8,37,10,7,success
133,greedy_local,1,36,6,66,0,7,42,11,6,success
133,relaxed_agenda,0,,6,504,0,7,42,11,6,attempted_reverse_or_nonexistent_committed_edge
133,exact_lifted_astar,1,36,,444,0,7,42,11,6,success
133,scp_cut_obligations,1,36,,74,4,7,42,11,6,success
134,greedy_local,1,42,7,105,0,8,45,14,7,success
134,relaxed_agenda,0,,7,675,0,8,45,14,7,attempted_reverse_or_nonexistent_committed_edge
134,exact_lifted_astar,1,42,,40217,0,8,45,14,7,success
134,scp_cut_obligations,1,42,,112,16,8,45,14,7,success
135,greedy_local,0,,6,55,0,7,37,10,6,attempted_reverse_or_nonexistent_committed_edge
135,relaxed_agenda,0,,6,407,0,7,37,10,6,attempted_reverse_or_nonexistent_committed_edge
135,exact_lifted_astar,1,34,,289,0,7,37,10,6,success
135,scp_cut_obligations,1,34,,68,4,7,37,10,6,success
136,greedy_local,1,20,3,28,0,4,23,7,3,success
136,relaxed_agenda,0,,3,184,0,4,23,7,3,attempted_reverse_or_nonexistent_committed_edge
136,exact_lifted_astar,1,20,,128,0,4,23,7,3,success
136,scp_cut_obligations,1,20,,47,5,4,23,7,3,success
137,greedy_local,0,,5,45,0,6,31,9,5,attempted_reverse_or_nonexistent_committed_edge
137,relaxed_agenda,0,,5,310,0,6,31,9,5,attempted_reverse_or_nonexistent_committed_edge
137,exact_lifted_astar,1,29,,542,0,6,31,9,5,success
137,scp_cut_obligations,1,29,,63,7,6,31,9,5,success
138,greedy_local,1,24,3,15,0,4,25,5,3,success
138,relaxed_agenda,0,,3,150,0,4,25,5,3,attempted_reverse_or_nonexistent_committed_edge
138,exact_lifted_astar,1,24,,55,0,4,25,5,3,success
138,scp_cut_obligations,1,24,,38,1,4,25,5,3,success
139,greedy_local,0,,6,66,0,7,41,11,6,attempted_reverse_or_nonexistent_committed_edge
139,relaxed_agenda,0,,6,492,0,7,41,11,6,attempted_reverse_or_nonexistent_committed_edge
139,exact_lifted_astar,1,37,,729,0,7,41,11,6,success
139,scp_cut_obligations,1,37,,92,6,7,41,11,6,success
140,greedy_local,0,,4,45,0,5,29,9,4,attempted_reverse_or_nonexistent_committed_edge
140,relaxed_agenda,0,,4,290,0,5,29,9,4,attempted_reverse_or_nonexistent_committed_edge
140,exact_lifted_astar,1,24,,253,0,5,29,9,4,success
140,scp_cut_obligations,1,24,,56,4,5,29,9,4,success
141,greedy_local,1,19,3,21,0,4,23,6,3,success
141,relaxed_agenda,0,,3,161,0,4,23,6,3,attempted_reverse_or_nonexistent_committed_edge
141,exact_lifted_astar,1,19,,249,0,4,23,6,3,success
141,scp_cut_obligations,1,19,,54,6,4,23,6,3,success
142,greedy_local,1,15,3,10,0,4,17,4,3,success
142,relaxed_agenda,0,,2,85,0,4,17,4,3,attempted_reverse_or_nonexistent_committed_edge
142,exact_lifted_astar,1,15,,31,0,4,17,4,3,success
142,scp_cut_obligations,1,15,,24,1,4,17,4,3,success
143,greedy_local,1,32,6,66,0,7,39,11,6,success
143,relaxed_agenda,0,,6,468,0,7,39,11,6,attempted_reverse_or_nonexistent_committed_edge
143,exact_lifted_astar,1,32,,165,0,7,39,11,6,success
143,scp_cut_obligations,1,32,,65,3,7,39,11,6,success
144,greedy_local,1,34,6,45,0,7,43,9,6,success
144,relaxed_agenda,0,,6,430,0,7,43,9,6,attempted_reverse_or_nonexistent_committed_edge
144,exact_lifted_astar,1,34,,456,0,7,43,9,6,success
144,scp_cut_obligations,1,34,,77,5,7,43,9,6,success
145,greedy_local,1,17,3,15,0,4,20,5,3,success
145,relaxed_agenda,0,,2,120,0,4,20,5,3,attempted_reverse_or_nonexistent_committed_edge
145,exact_lifted_astar,1,17,,213,0,4,20,5,3,success
145,scp_cut_obligations,1,17,,44,6,4,20,5,3,success
146,greedy_local,0,,7,78,0,8,45,12,7,attempted_reverse_or_nonexistent_committed_edge
146,relaxed_agenda,0,,7,585,0,8,45,12,7,attempted_reverse_or_nonexistent_committed_edge
146,exact_lifted_astar,1,38,,357,0,8,45,12,7,success
146,scp_cut_obligations,1,38,,89,5,8,45,12,7,success
147,greedy_local,1,23,3,10,0,4,25,4,3,success
147,relaxed_agenda,0,,2,125,0,4,25,4,3,attempted_reverse_or_nonexistent_committed_edge
147,exact_lifted_astar,1,23,,98,0,4,25,4,3,success
147,scp_cut_obligations,1,23,,43,4,4,25,4,3,success
148,greedy_local,0,,4,21,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
148,relaxed_agenda,0,,4,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
148,exact_lifted_astar,1,26,,193,0,5,29,6,4,success
148,scp_cut_obligations,1,26,,52,4,5,29,6,4,success
149,greedy_local,1,23,5,28,0,6,32,7,5,success
149,relaxed_agenda,0,,4,256,0,6,32,7,5,attempted_reverse_or_nonexistent_committed_edge
149,exact_lifted_astar,1,23,,112,0,6,32,7,5,success
149,scp_cut_obligations,1,23,,63,3,6,32,7,5,success
150,greedy_local,0,,4,28,0,5,26,7,4,attempted_reverse_or_nonexistent_committed_edge
150,relaxed_agenda,0,,4,208,0,5,26,7,4,attempted_reverse_or_nonexistent_committed_edge
150,exact_lifted_astar,1,21,,220,0,5,26,7,4,success
150,scp_cut_obligations,1,21,,45,4,5,26,7,4,success
151,greedy_local,0,,2,21,0,4,23,6,3,attempted_reverse_or_nonexistent_committed_edge
151,relaxed_agenda,0,,2,161,0,4,23,6,3,attempted_reverse_or_nonexistent_committed_edge
151,exact_lifted_astar,1,21,,133,0,4,23,6,3,success
151,scp_cut_obligations,1,21,,46,4,4,23,6,3,success
152,greedy_local,0,,6,66,0,8,44,11,7,attempted_reverse_or_nonexistent_committed_edge
152,relaxed_agenda,0,,6,528,0,8,44,11,7,attempted_reverse_or_nonexistent_committed_edge
152,exact_lifted_astar,1,37,,223,0,8,44,11,7,success
152,scp_cut_obligations,1,37,,73,3,8,44,11,7,success
153,greedy_local,0,,4,45,0,6,30,9,5,attempted_reverse_or_nonexistent_committed_edge
153,relaxed_agenda,0,,4,300,0,6,30,9,5,attempted_reverse_or_nonexistent_committed_edge
153,exact_lifted_astar,1,27,,1193,0,6,30,9,5,success
153,scp_cut_obligations,1,27,,69,11,6,30,9,5,success
154,greedy_local,0,,5,36,0,6,39,8,5,attempted_reverse_or_nonexistent_committed_edge
154,relaxed_agenda,0,,5,351,0,6,39,8,5,attempted_reverse_or_nonexistent_committed_edge
154,exact_lifted_astar,1,32,,405,0,6,39,8,5,success
154,scp_cut_obligations,1,32,,71,4,6,39,8,5,success
155,greedy_local,0,,7,78,0,8,43,12,7,attempted_reverse_or_nonexistent_committed_edge
155,relaxed_agenda,0,,7,559,0,8,43,12,7,attempted_reverse_or_nonexistent_committed_edge
155,exact_lifted_astar,1,37,,6243,0,8,43,12,7,success
155,scp_cut_obligations,1,37,,96,12,8,43,12,7,success
156,greedy_local,0,,6,78,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
156,relaxed_agenda,0,,6,572,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
156,exact_lifted_astar,1,37,,842,0,8,44,12,7,success
156,scp_cut_obligations,1,37,,86,9,8,44,12,7,success
157,greedy_local,0,,5,36,0,6,32,8,5,attempted_reverse_or_nonexistent_committed_edge
157,relaxed_agenda,0,,5,288,0,6,32,8,5,attempted_reverse_or_nonexistent_committed_edge
157,exact_lifted_astar,1,30,,113,0,6,32,8,5,success
157,scp_cut_obligations,1,30,,52,2,6,32,8,5,success
158,greedy_local,0,,7,66,0,8,44,11,7,attempted_reverse_or_nonexistent_committed_edge
158,relaxed_agenda,0,,7,528,0,8,44,11,7,attempted_reverse_or_nonexistent_committed_edge
158,exact_lifted_astar,1,39,,491,0,8,44,11,7,success
158,scp_cut_obligations,1,39,,80,5,8,44,11,7,success
159,greedy_local,0,,5,36,0,6,34,8,5,attempted_reverse_or_nonexistent_committed_edge
159,relaxed_agenda,0,,5,306,0,6,34,8,5,attempted_reverse_or_nonexistent_committed_edge
159,exact_lifted_astar,1,28,,547,0,6,34,8,5,success
159,scp_cut_obligations,1,28,,65,5,6,34,8,5,success
160,greedy_local,1,17,3,15,0,4,19,5,3,success
160,relaxed_agenda,0,,2,114,0,4,19,5,3,attempted_reverse_or_nonexistent_committed_edge
160,exact_lifted_astar,1,17,,127,0,4,19,5,3,success
160,scp_cut_obligations,1,17,,58,8,4,19,5,3,success
161,greedy_local,0,,7,91,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
161,relaxed_agenda,0,,7,686,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
161,exact_lifted_astar,1,45,,1365,0,8,49,13,7,success
161,scp_cut_obligations,1,45,,99,7,8,49,13,7,success
162,greedy_local,1,40,7,66,0,8,45,11,7,success
162,relaxed_agenda,0,,7,540,0,8,45,11,7,attempted_reverse_or_nonexistent_committed_edge
162,exact_lifted_astar,1,40,,199,0,8,45,11,7,success
162,scp_cut_obligations,1,40,,73,3,8,45,11,7,success
163,greedy_local,0,,5,36,0,6,29,8,5,attempted_reverse_or_nonexistent_committed_edge
163,relaxed_agenda,0,,5,261,0,6,29,8,5,attempted_reverse_or_nonexistent_committed_edge
163,exact_lifted_astar,1,26,,133,0,6,29,8,5,success
163,scp_cut_obligations,1,26,,51,3,6,29,8,5,success
164,greedy_local,1,19,3,28,0,4,21,7,3,success
164,relaxed_agenda,0,,3,168,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
164,exact_lifted_astar,1,19,,93,0,4,21,7,3,success
164,scp_cut_obligations,1,19,,48,2,4,21,7,3,success
165,greedy_local,1,27,5,21,0,6,34,6,5,success
165,relaxed_agenda,0,,4,238,0,6,34,6,5,attempted_reverse_or_nonexistent_committed_edge
165,exact_lifted_astar,1,27,,329,0,6,34,6,5,success
165,scp_cut_obligations,1,27,,59,5,6,34,6,5,success
166,greedy_local,1,34,5,28,0,6,36,7,5,success
166,relaxed_agenda,0,,5,288,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
166,exact_lifted_astar,1,34,,186,0,6,36,7,5,success
166,scp_cut_obligations,1,34,,54,3,6,36,7,5,success
167,greedy_local,0,,4,28,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
167,relaxed_agenda,0,,4,288,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
167,exact_lifted_astar,1,30,,767,0,6,36,7,5,success
167,scp_cut_obligations,1,30,,62,7,6,36,7,5,success
168,greedy_local,0,,5,28,0,6,31,7,5,attempted_reverse_or_nonexistent_committed_edge
168,relaxed_agenda,0,,5,248,0,6,31,7,5,attempted_reverse_or_nonexistent_committed_edge
168,exact_lifted_astar,1,29,,303,0,6,31,7,5,success
168,scp_cut_obligations,1,29,,49,4,6,31,7,5,success
169,greedy_local,1,34,7,45,0,8,40,9,7,success
169,relaxed_agenda,0,,6,400,0,8,40,9,7,attempted_reverse_or_nonexistent_committed_edge
169,exact_lifted_astar,1,34,,108,0,8,40,9,7,success
169,scp_cut_obligations,1,34,,64,4,8,40,9,7,success
170,greedy_local,1,42,7,55,0,8,46,10,7,success
170,relaxed_agenda,0,,6,506,0,8,46,10,7,attempted_reverse_or_nonexistent_committed_edge
170,exact_lifted_astar,1,42,,264,0,8,46,10,7,success
170,scp_cut_obligations,1,42,,74,3,8,46,10,7,success
171,greedy_local,0,,4,36,0,6,31,8,5,attempted_reverse_or_nonexistent_committed_edge
171,relaxed_agenda,0,,4,279,0,6,31,8,5,attempted_reverse_or_nonexistent_committed_edge
171,exact_lifted_astar,1,27,,287,0,6,31,8,5,success
171,scp_cut_obligations,1,27,,63,6,6,31,8,5,success
172,greedy_local,0,,5,36,0,6,37,8,5,attempted_reverse_or_nonexistent_committed_edge
172,relaxed_agenda,0,,5,333,0,6,37,8,5,attempted_reverse_or_nonexistent_committed_edge
172,exact_lifted_astar,1,31,,454,0,6,37,8,5,success
172,scp_cut_obligations,1,31,,70,4,6,37,8,5,success
173,greedy_local,0,,7,91,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
173,relaxed_agenda,0,,7,686,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
173,exact_lifted_astar,1,45,,6377,0,8,49,13,7,success
173,scp_cut_obligations,1,45,,112,11,8,49,13,7,success
174,greedy_local,0,,6,55,0,8,44,10,7,attempted_reverse_or_nonexistent_committed_edge
174,relaxed_agenda,0,,6,484,0,8,44,10,7,attempted_reverse_or_nonexistent_committed_edge
174,exact_lifted_astar,1,37,,1493,0,8,44,10,7,success
174,scp_cut_obligations,1,37,,87,9,8,44,10,7,success
175,greedy_local,1,18,3,15,0,4,22,5,3,success
175,relaxed_agenda,0,,2,132,0,4,22,5,3,attempted_reverse_or_nonexistent_committed_edge
175,exact_lifted_astar,1,18,,57,0,4,22,5,3,success
175,scp_cut_obligations,1,18,,39,2,4,22,5,3,success
176,greedy_local,0,,6,55,0,7,36,10,6,attempted_reverse_or_nonexistent_committed_edge
176,relaxed_agenda,0,,6,396,0,7,36,10,6,attempted_reverse_or_nonexistent_committed_edge
176,exact_lifted_astar,1,30,,152,0,7,36,10,6,success
176,scp_cut_obligations,1,30,,58,2,7,36,10,6,success
177,greedy_local,1,43,7,45,0,8,53,9,7,success
177,relaxed_agenda,0,,6,530,0,8,53,9,7,attempted_reverse_or_nonexistent_committed_edge
177,exact_lifted_astar,1,42,,2458,0,8,53,9,7,success
177,scp_cut_obligations,1,42,,108,10,8,53,9,7,success
178,greedy_local,0,,6,78,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
178,relaxed_agenda,0,,6,572,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
178,exact_lifted_astar,1,39,,4867,0,8,44,12,7,success
178,scp_cut_obligations,1,39,,90,11,8,44,12,7,success
179,greedy_local,0,,7,78,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
179,relaxed_agenda,0,,7,572,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
179,exact_lifted_astar,1,41,,5001,0,8,44,12,7,success
179,scp_cut_obligations,1,41,,96,11,8,44,12,7,success
180,greedy_local,0,,3,15,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
180,relaxed_agenda,0,,3,138,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
180,exact_lifted_astar,1,20,,91,0,4,23,5,3,success
180,scp_cut_obligations,1,20,,34,3,4,23,5,3,success
181,greedy_local,1,21,4,21,0,5,29,6,4,success
181,relaxed_agenda,0,,4,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
181,exact_lifted_astar,1,21,,170,0,5,29,6,4,success
181,scp_cut_obligations,1,21,,55,4,5,29,6,4,success
182,greedy_local,0,,7,66,0,8,38,11,7,attempted_reverse_or_nonexistent_committed_edge
182,relaxed_agenda,0,,7,456,0,8,38,11,7,attempted_reverse_or_nonexistent_committed_edge
182,exact_lifted_astar,1,33,,829,0,8,38,11,7,success
182,scp_cut_obligations,1,33,,68,6,8,38,11,7,success
183,greedy_local,0,,4,36,0,5,24,8,4,attempted_reverse_or_nonexistent_committed_edge
183,relaxed_agenda,0,,4,216,0,5,24,8,4,attempted_reverse_or_nonexistent_committed_edge
