family,map_size,extraction_noise,seed,policy,success,cost,expansions,true_cuts,false_positive_cuts,false_negative_cuts
geometry_proxy,30,0.03,16,scp_conservative,0.99505,40.0825,368.5625,11,0.049499999999999995,0.4125
geometry_proxy,30,0.03,16,scp_aggressive,0.88912,36.65,232.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,30,0.03,16,exact_grid_lifted,1.0,41.7,2010,11,0,0
geometry_proxy,30,0.03,16,relaxed_grid,0.2925,10.720125,240,11,0,11
geometry_proxy,30,0.03,16,local_replan,0.47459999999999997,19.458599999999997,310,11,0,11
geometry_proxy,30,0.03,17,scp_extracted,0.9784,42.636,298.4,10,0.135,0.24
geometry_proxy,30,0.03,17,scp_conservative,0.9955,45.075,366.875,10,0.045,0.375
geometry_proxy,30,0.03,17,scp_aggressive,0.8992,40.9,232.1,10,0.36,0.105
geometry_proxy,30,0.03,17,exact_grid_lifted,1.0,46.2,2360,10,0,0
geometry_proxy,30,0.03,17,relaxed_grid,0.2925,11.963249999999999,240,10,0,10
geometry_proxy,30,0.03,17,local_replan,0.47459999999999997,21.831599999999998,310,10,0,10
geometry_proxy,30,0.03,18,scp_extracted,0.9892,36.318,294.2,5,0.0675,0.12
geometry_proxy,30,0.03,18,scp_conservative,0.99775,38.0375,358.4375,5,0.0225,0.1875
geometry_proxy,30,0.03,18,scp_aggressive,0.9496,34.95,231.05,5,0.18,0.0525
geometry_proxy,30,0.03,18,exact_grid_lifted,1.0,39.9,1870,5,0,0
geometry_proxy,30,0.03,18,relaxed_grid,0.2925,10.222875,240,5,0,5
geometry_proxy,30,0.03,18,local_replan,0.47459999999999997,18.5094,310,5,0,5
geometry_proxy,30,0.03,19,scp_extracted,0.98272,39.0288,296.72,8,0.108,0.192
geometry_proxy,30,0.03,19,scp_conservative,0.9964,41.06,363.5,8,0.036,0.3
geometry_proxy,30,0.03,19,scp_aggressive,0.91936,37.5,231.68,8,0.288,0.08399999999999999
geometry_proxy,30,0.03,19,exact_grid_lifted,1.0,42.6,2080,8,0,0
geometry_proxy,30,0.03,19,relaxed_grid,0.2925,10.96875,240,8,0,8
geometry_proxy,30,0.03,19,local_replan,0.47459999999999997,19.9332,310,8,0,8
geometry_proxy,30,0.03,20,scp_extracted,0.98056,42.632400000000004,297.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,30,0.03,20,scp_conservative,0.99595,45.0675,365.1875,9,0.0405,0.3375
geometry_proxy,30,0.03,20,scp_aggressive,0.90928,40.9,231.89,9,0.324,0.0945
geometry_proxy,30,0.03,20,exact_grid_lifted,1.0,46.2,2360,9,0,0
geometry_proxy,30,0.03,20,relaxed_grid,0.2925,11.963249999999999,240,9,0,9
geometry_proxy,30,0.03,20,local_replan,0.47459999999999997,21.831599999999998,310,9,0,9
geometry_proxy,30,0.03,21,scp_extracted,0.98488,35.4252,295.88,7,0.0945,0.168
geometry_proxy,30,0.03,21,scp_conservative,0.99685,37.0525,361.8125,7,0.0315,0.2625
geometry_proxy,30,0.03,21,scp_aggressive,0.92944,34.1,231.47,7,0.252,0.0735
geometry_proxy,30,0.03,21,exact_grid_lifted,1.0,39.0,1800,7,0,0
geometry_proxy,30,0.03,21,relaxed_grid,0.2925,9.97425,240,7,0,7
geometry_proxy,30,0.03,21,local_replan,0.47459999999999997,18.034799999999997,310,7,0,7
geometry_proxy,30,0.03,22,scp_extracted,0.9784,36.336,298.4,10,0.135,0.24
geometry_proxy,30,0.03,22,scp_conservative,0.9955,38.075,366.875,10,0.045,0.375
geometry_proxy,30,0.03,22,scp_aggressive,0.8992,34.95,232.1,10,0.36,0.105
geometry_proxy,30,0.03,22,exact_grid_lifted,1.0,39.9,1870,10,0,0
geometry_proxy,30,0.03,22,relaxed_grid,0.2925,10.222875,240,10,0,10
geometry_proxy,30,0.03,22,local_replan,0.47459999999999997,18.5094,310,10,0,10
geometry_proxy,30,0.03,23,scp_extracted,0.97192,41.7468,300.92,13,0.17550000000000002,0.31200000000000006
geometry_proxy,30,0.03,23,scp_conservative,0.99415,44.0975,371.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,30,0.03,23,scp_aggressive,0.86896,40.05,232.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,30,0.03,23,exact_grid_lifted,1.0,45.300000000000004,2290,13,0,0
geometry_proxy,30,0.03,23,relaxed_grid,0.2925,11.714624999999998,240,13,0,13
geometry_proxy,30,0.03,23,local_replan,0.47459999999999997,21.357,310,13,0,13
geometry_proxy,30,0.03,24,scp_extracted,0.98056,41.732400000000005,297.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,30,0.03,24,scp_conservative,0.99595,44.0675,365.1875,9,0.0405,0.3375
geometry_proxy,30,0.03,24,scp_aggressive,0.90928,40.05,231.89,9,0.324,0.0945
geometry_proxy,30,0.03,24,exact_grid_lifted,1.0,45.300000000000004,2290,9,0,0
geometry_proxy,30,0.03,24,relaxed_grid,0.2925,11.714624999999998,240,9,0,9
geometry_proxy,30,0.03,24,local_replan,0.47459999999999997,21.357,310,9,0,9
geometry_proxy,30,0.03,25,scp_extracted,0.98488,36.325199999999995,295.88,7,0.0945,0.168
geometry_proxy,30,0.03,25,scp_conservative,0.99685,38.0525,361.8125,7,0.0315,0.2625
geometry_proxy,30,0.03,25,scp_aggressive,0.92944,34.95,231.47,7,0.252,0.0735
geometry_proxy,30,0.03,25,exact_grid_lifted,1.0,39.9,1870,7,0,0
geometry_proxy,30,0.03,25,relaxed_grid,0.2925,10.222875,240,7,0,7
geometry_proxy,30,0.03,25,local_replan,0.47459999999999997,18.5094,310,7,0,7
geometry_proxy,30,0.03,26,scp_extracted,0.98272,39.0288,296.72,8,0.108,0.192
geometry_proxy,30,0.03,26,scp_conservative,0.9964,41.06,363.5,8,0.036,0.3
geometry_proxy,30,0.03,26,scp_aggressive,0.91936,37.5,231.68,8,0.288,0.08399999999999999
geometry_proxy,30,0.03,26,exact_grid_lifted,1.0,42.6,2080,8,0,0
geometry_proxy,30,0.03,26,relaxed_grid,0.2925,10.96875,240,8,0,8
geometry_proxy,30,0.03,26,local_replan,0.47459999999999997,19.9332,310,8,0,8
geometry_proxy,30,0.03,27,scp_extracted,0.98704,39.9216,295.04,6,0.081,0.144
geometry_proxy,30,0.03,27,scp_conservative,0.9973,42.045,360.125,6,0.027,0.22499999999999998
geometry_proxy,30,0.03,27,scp_aggressive,0.93952,38.35,231.26,6,0.216,0.063
geometry_proxy,30,0.03,27,exact_grid_lifted,1.0,43.5,2150,6,0,0
geometry_proxy,30,0.03,27,relaxed_grid,0.2925,11.217375,240,6,0,6
geometry_proxy,30,0.03,27,local_replan,0.47459999999999997,20.407799999999998,310,6,0,6
geometry_proxy,30,0.03,28,scp_extracted,0.9892,39.018,294.2,5,0.0675,0.12
geometry_proxy,30,0.03,28,scp_conservative,0.99775,41.0375,358.4375,5,0.0225,0.1875
geometry_proxy,30,0.03,28,scp_aggressive,0.9496,37.5,231.05,5,0.18,0.0525
geometry_proxy,30,0.03,28,exact_grid_lifted,1.0,42.6,2080,5,0,0
geometry_proxy,30,0.03,28,relaxed_grid,0.2925,10.96875,240,5,0,5
geometry_proxy,30,0.03,28,local_replan,0.47459999999999997,19.9332,310,5,0,5
geometry_proxy,30,0.03,29,scp_extracted,0.97408,39.9432,300.08,12,0.162,0.288
geometry_proxy,30,0.03,29,scp_conservative,0.9946,42.09,370.25,12,0.054,0.44999999999999996
geometry_proxy,30,0.03,29,scp_aggressive,0.87904,38.35,232.52,12,0.432,0.126
geometry_proxy,30,0.03,29,exact_grid_lifted,1.0,43.5,2150,12,0,0
geometry_proxy,30,0.03,29,relaxed_grid,0.2925,11.217375,240,12,0,12
geometry_proxy,30,0.03,29,local_replan,0.47459999999999997,20.407799999999998,310,12,0,12
geometry_proxy,30,0.05,0,scp_extracted,0.9532,38.178000000000004,308.2,13,0.29250000000000004,0.52
geometry_proxy,30,0.05,0,scp_conservative,0.99025,40.1625,386.5625,13,0.0975,0.8125
geometry_proxy,30,0.05,0,scp_aggressive,0.7816,36.65,234.55,13,0.78,0.22749999999999998
geometry_proxy,30,0.05,0,exact_grid_lifted,1.0,41.7,2010,13,0,0
geometry_proxy,30,0.05,0,relaxed_grid,0.2875,10.536874999999998,240,13,0,13
geometry_proxy,30,0.05,0,local_replan,0.471,19.311,310,13,0,13
geometry_proxy,30,0.05,1,scp_extracted,0.9532,39.078,308.2,13,0.29250000000000004,0.52
geometry_proxy,30,0.05,1,scp_conservative,0.99025,41.1625,386.5625,13,0.0975,0.8125
geometry_proxy,30,0.05,1,scp_aggressive,0.7816,37.5,234.55,13,0.78,0.22749999999999998
geometry_proxy,30,0.05,1,exact_grid_lifted,1.0,42.6,2080,13,0,0
geometry_proxy,30,0.05,1,relaxed_grid,0.2875,10.78125,240,13,0,13
geometry_proxy,30,0.05,1,local_replan,0.471,19.782,310,13,0,13
geometry_proxy,30,0.05,2,scp_extracted,0.9748,40.842,299.8,7,0.15750000000000003,0.28
geometry_proxy,30,0.05,2,scp_conservative,0.99475,43.0875,369.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,30,0.05,2,scp_aggressive,0.8824,39.2,232.45,7,0.42000000000000004,0.1225
geometry_proxy,30,0.05,2,exact_grid_lifted,1.0,44.4,2220,7,0,0
geometry_proxy,30,0.05,2,relaxed_grid,0.2875,11.27,240,7,0,7
geometry_proxy,30,0.05,2,local_replan,0.471,20.724,310,7,0,7
geometry_proxy,30,0.05,3,scp_extracted,0.9676,40.854,302.6,9,0.2025,0.36000000000000004
geometry_proxy,30,0.05,3,scp_conservative,0.99325,43.1125,375.3125,9,0.0675,0.5625
geometry_proxy,30,0.05,3,scp_aggressive,0.8488,39.2,233.15,9,0.54,0.1575
geometry_proxy,30,0.05,3,exact_grid_lifted,1.0,44.4,2220,9,0,0
geometry_proxy,30,0.05,3,relaxed_grid,0.2875,11.27,240,9,0,9
geometry_proxy,30,0.05,3,local_replan,0.471,20.724,310,9,0,9
geometry_proxy,30,0.05,4,scp_extracted,0.9676,39.954,302.6,9,0.2025,0.36000000000000004
geometry_proxy,30,0.05,4,scp_conservative,0.99325,42.1125,375.3125,9,0.0675,0.5625
geometry_proxy,30,0.05,4,scp_aggressive,0.8488,38.35,233.15,9,0.54,0.1575
geometry_proxy,30,0.05,4,exact_grid_lifted,1.0,43.5,2150,9,0,0
geometry_proxy,30,0.05,4,relaxed_grid,0.2875,11.025625,240,9,0,9
geometry_proxy,30,0.05,4,local_replan,0.471,20.253,310,9,0,9
geometry_proxy,30,0.05,5,scp_extracted,0.982,39.93,297.0,5,0.1125,0.2
geometry_proxy,30,0.05,5,scp_conservative,0.99625,42.0625,364.0625,5,0.0375,0.3125
geometry_proxy,30,0.05,5,scp_aggressive,0.916,38.35,231.75,5,0.3,0.0875
geometry_proxy,30,0.05,5,exact_grid_lifted,1.0,43.5,2150,5,0,0
geometry_proxy,30,0.05,5,relaxed_grid,0.2875,11.025625,240,5,0,5
geometry_proxy,30,0.05,5,local_replan,0.471,20.253,310,5,0,5
geometry_proxy,30,0.05,6,scp_extracted,0.9784,35.436,298.4,6,0.13500000000000004,0.24000000000000005
geometry_proxy,30,0.05,6,scp_conservative,0.9955,37.075,366.875,6,0.045000000000000005,0.37500000000000006
geometry_proxy,30,0.05,6,scp_aggressive,0.8992,34.1,232.1,6,0.36000000000000004,0.10500000000000001
geometry_proxy,30,0.05,6,exact_grid_lifted,1.0,39.0,1800,6,0,0
geometry_proxy,30,0.05,6,relaxed_grid,0.2875,9.803749999999999,240,6,0,6
geometry_proxy,30,0.05,6,local_replan,0.471,17.898,310,6,0,6
geometry_proxy,30,0.05,7,scp_extracted,0.9712,42.648,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,7,scp_conservative,0.994,45.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,7,scp_aggressive,0.8655999999999999,40.9,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,7,exact_grid_lifted,1.0,46.2,2360,8,0,0
geometry_proxy,30,0.05,7,relaxed_grid,0.2875,11.75875,240,8,0,8
geometry_proxy,30,0.05,7,local_replan,0.471,21.666,310,8,0,8
geometry_proxy,30,0.05,8,scp_extracted,0.9712,36.348,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,8,scp_conservative,0.994,38.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,8,scp_aggressive,0.8655999999999999,34.95,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,8,exact_grid_lifted,1.0,39.9,1870,8,0,0
geometry_proxy,30,0.05,8,relaxed_grid,0.2875,10.048125,240,8,0,8
geometry_proxy,30,0.05,8,local_replan,0.471,18.369,310,8,0,8
geometry_proxy,30,0.05,9,scp_extracted,0.9532,40.878,308.2,13,0.29250000000000004,0.52
geometry_proxy,30,0.05,9,scp_conservative,0.99025,43.1625,386.5625,13,0.0975,0.8125
geometry_proxy,30,0.05,9,scp_aggressive,0.7816,39.2,234.55,13,0.78,0.22749999999999998
geometry_proxy,30,0.05,9,exact_grid_lifted,1.0,44.4,2220,13,0,0
geometry_proxy,30,0.05,9,relaxed_grid,0.2875,11.27,240,13,0,13
geometry_proxy,30,0.05,9,local_replan,0.471,20.724,310,13,0,13
geometry_proxy,30,0.05,10,scp_extracted,0.9784,37.236000000000004,298.4,6,0.13500000000000004,0.24000000000000005
geometry_proxy,30,0.05,10,scp_conservative,0.9955,39.075,366.875,6,0.045000000000000005,0.37500000000000006
geometry_proxy,30,0.05,10,scp_aggressive,0.8992,35.8,232.1,6,0.36000000000000004,0.10500000000000001
geometry_proxy,30,0.05,10,exact_grid_lifted,1.0,40.800000000000004,1940,6,0,0
geometry_proxy,30,0.05,10,relaxed_grid,0.2875,10.292499999999999,240,6,0,6
geometry_proxy,30,0.05,10,local_replan,0.471,18.84,310,6,0,6
geometry_proxy,30,0.05,11,scp_extracted,0.9712,40.848,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,11,scp_conservative,0.994,43.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,11,scp_aggressive,0.8655999999999999,39.2,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,11,exact_grid_lifted,1.0,44.4,2220,8,0,0
geometry_proxy,30,0.05,11,relaxed_grid,0.2875,11.27,240,8,0,8
geometry_proxy,30,0.05,11,local_replan,0.471,20.724,310,8,0,8
geometry_proxy,30,0.05,12,scp_extracted,0.9676,36.354,302.6,9,0.2025,0.36000000000000004
geometry_proxy,30,0.05,12,scp_conservative,0.99325,38.1125,375.3125,9,0.0675,0.5625
geometry_proxy,30,0.05,12,scp_aggressive,0.8488,34.95,233.15,9,0.54,0.1575
geometry_proxy,30,0.05,12,exact_grid_lifted,1.0,39.9,1870,9,0,0
geometry_proxy,30,0.05,12,relaxed_grid,0.2875,10.048125,240,9,0,9
geometry_proxy,30,0.05,12,local_replan,0.471,18.369,310,9,0,9
geometry_proxy,30,0.05,13,scp_extracted,0.9532,42.678000000000004,308.2,13,0.29250000000000004,0.52
geometry_proxy,30,0.05,13,scp_conservative,0.99025,45.1625,386.5625,13,0.0975,0.8125
geometry_proxy,30,0.05,13,scp_aggressive,0.7816,40.9,234.55,13,0.78,0.22749999999999998
geometry_proxy,30,0.05,13,exact_grid_lifted,1.0,46.2,2360,13,0,0
geometry_proxy,30,0.05,13,relaxed_grid,0.2875,11.75875,240,13,0,13
geometry_proxy,30,0.05,13,local_replan,0.471,21.666,310,13,0,13
geometry_proxy,30,0.05,14,scp_extracted,0.9604,39.066,305.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,30,0.05,14,scp_conservative,0.99175,41.1375,380.9375,11,0.0825,0.6875
geometry_proxy,30,0.05,14,scp_aggressive,0.8151999999999999,37.5,233.85,11,0.66,0.1925
geometry_proxy,30,0.05,14,exact_grid_lifted,1.0,42.6,2080,11,0,0
geometry_proxy,30,0.05,14,relaxed_grid,0.2875,10.78125,240,11,0,11
geometry_proxy,30,0.05,14,local_replan,0.471,19.782,310,11,0,11
geometry_proxy,30,0.05,15,scp_extracted,0.9712,35.448,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,15,scp_conservative,0.994,37.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,15,scp_aggressive,0.8655999999999999,34.1,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,15,exact_grid_lifted,1.0,39.0,1800,8,0,0
geometry_proxy,30,0.05,15,relaxed_grid,0.2875,9.803749999999999,240,8,0,8
geometry_proxy,30,0.05,15,local_replan,0.471,17.898,310,8,0,8
geometry_proxy,30,0.05,16,scp_extracted,0.9748,39.042,299.8,7,0.15750000000000003,0.28
geometry_proxy,30,0.05,16,scp_conservative,0.99475,41.0875,369.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,30,0.05,16,scp_aggressive,0.8824,37.5,232.45,7,0.42000000000000004,0.1225
geometry_proxy,30,0.05,16,exact_grid_lifted,1.0,42.6,2080,7,0,0
geometry_proxy,30,0.05,16,relaxed_grid,0.2875,10.78125,240,7,0,7
geometry_proxy,30,0.05,16,local_replan,0.471,19.782,310,7,0,7
geometry_proxy,30,0.05,17,scp_extracted,0.9748,41.742000000000004,299.8,7,0.15750000000000003,0.28
geometry_proxy,30,0.05,17,scp_conservative,0.99475,44.0875,369.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,30,0.05,17,scp_aggressive,0.8824,40.05,232.45,7,0.42000000000000004,0.1225
geometry_proxy,30,0.05,17,exact_grid_lifted,1.0,45.300000000000004,2290,7,0,0
geometry_proxy,30,0.05,17,relaxed_grid,0.2875,11.514374999999998,240,7,0,7
geometry_proxy,30,0.05,17,local_replan,0.471,21.195,310,7,0,7
geometry_proxy,30,0.05,18,scp_extracted,0.9748,38.142,299.8,7,0.15750000000000003,0.28
geometry_proxy,30,0.05,18,scp_conservative,0.99475,40.0875,369.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,30,0.05,18,scp_aggressive,0.8824,36.65,232.45,7,0.42000000000000004,0.1225
geometry_proxy,30,0.05,18,exact_grid_lifted,1.0,41.7,2010,7,0,0
geometry_proxy,30,0.05,18,relaxed_grid,0.2875,10.536874999999998,240,7,0,7
geometry_proxy,30,0.05,18,local_replan,0.471,19.311,310,7,0,7
geometry_proxy,30,0.05,19,scp_extracted,0.9604,42.666000000000004,305.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,30,0.05,19,scp_conservative,0.99175,45.1375,380.9375,11,0.0825,0.6875
geometry_proxy,30,0.05,19,scp_aggressive,0.8151999999999999,40.9,233.85,11,0.66,0.1925
geometry_proxy,30,0.05,19,exact_grid_lifted,1.0,46.2,2360,11,0,0
geometry_proxy,30,0.05,19,relaxed_grid,0.2875,11.75875,240,11,0,11
geometry_proxy,30,0.05,19,local_replan,0.471,21.666,310,11,0,11
geometry_proxy,30,0.05,20,scp_extracted,0.9604,37.266000000000005,305.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,30,0.05,20,scp_conservative,0.99175,39.1375,380.9375,11,0.0825,0.6875
geometry_proxy,30,0.05,20,scp_aggressive,0.8151999999999999,35.8,233.85,11,0.66,0.1925
geometry_proxy,30,0.05,20,exact_grid_lifted,1.0,40.800000000000004,1940,11,0,0
geometry_proxy,30,0.05,20,relaxed_grid,0.2875,10.292499999999999,240,11,0,11
geometry_proxy,30,0.05,20,local_replan,0.471,18.84,310,11,0,11
geometry_proxy,30,0.05,21,scp_extracted,0.9748,39.042,299.8,7,0.15750000000000003,0.28
geometry_proxy,30,0.05,21,scp_conservative,0.99475,41.0875,369.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,30,0.05,21,scp_aggressive,0.8824,37.5,232.45,7,0.42000000000000004,0.1225
geometry_proxy,30,0.05,21,exact_grid_lifted,1.0,42.6,2080,7,0,0
geometry_proxy,30,0.05,21,relaxed_grid,0.2875,10.78125,240,7,0,7
geometry_proxy,30,0.05,21,local_replan,0.471,19.782,310,7,0,7
geometry_proxy,30,0.05,22,scp_extracted,0.964,36.36,304.0,10,0.225,0.4
geometry_proxy,30,0.05,22,scp_conservative,0.9925,38.125,378.125,10,0.075,0.625
geometry_proxy,30,0.05,22,scp_aggressive,0.832,34.95,233.5,10,0.6,0.175
geometry_proxy,30,0.05,22,exact_grid_lifted,1.0,39.9,1870,10,0,0
geometry_proxy,30,0.05,22,relaxed_grid,0.2875,10.048125,240,10,0,10
geometry_proxy,30,0.05,22,local_replan,0.471,18.369,310,10,0,10
geometry_proxy,30,0.05,23,scp_extracted,0.9604,42.666000000000004,305.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,30,0.05,23,scp_conservative,0.99175,45.1375,380.9375,11,0.0825,0.6875
geometry_proxy,30,0.05,23,scp_aggressive,0.8151999999999999,40.9,233.85,11,0.66,0.1925
geometry_proxy,30,0.05,23,exact_grid_lifted,1.0,46.2,2360,11,0,0
geometry_proxy,30,0.05,23,relaxed_grid,0.2875,11.75875,240,11,0,11
geometry_proxy,30,0.05,23,local_replan,0.471,21.666,310,11,0,11
geometry_proxy,30,0.05,24,scp_extracted,0.982,35.43,297.0,5,0.1125,0.2
geometry_proxy,30,0.05,24,scp_conservative,0.99625,37.0625,364.0625,5,0.0375,0.3125
geometry_proxy,30,0.05,24,scp_aggressive,0.916,34.1,231.75,5,0.3,0.0875
geometry_proxy,30,0.05,24,exact_grid_lifted,1.0,39.0,1800,5,0,0
geometry_proxy,30,0.05,24,relaxed_grid,0.2875,9.803749999999999,240,5,0,5
geometry_proxy,30,0.05,24,local_replan,0.471,17.898,310,5,0,5
geometry_proxy,30,0.05,25,scp_extracted,0.9712,39.948,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,25,scp_conservative,0.994,42.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,25,scp_aggressive,0.8655999999999999,38.35,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,25,exact_grid_lifted,1.0,43.5,2150,8,0,0
geometry_proxy,30,0.05,25,relaxed_grid,0.2875,11.025625,240,8,0,8
geometry_proxy,30,0.05,25,local_replan,0.471,20.253,310,8,0,8
geometry_proxy,30,0.05,26,scp_extracted,0.964,40.86,304.0,10,0.225,0.4
geometry_proxy,30,0.05,26,scp_conservative,0.9925,43.125,378.125,10,0.075,0.625
geometry_proxy,30,0.05,26,scp_aggressive,0.832,39.2,233.5,10,0.6,0.175
geometry_proxy,30,0.05,26,exact_grid_lifted,1.0,44.4,2220,10,0,0
geometry_proxy,30,0.05,26,relaxed_grid,0.2875,11.27,240,10,0,10
geometry_proxy,30,0.05,26,local_replan,0.471,20.724,310,10,0,10
geometry_proxy,30,0.05,27,scp_extracted,0.9532,35.478,308.2,13,0.29250000000000004,0.52
geometry_proxy,30,0.05,27,scp_conservative,0.99025,37.1625,386.5625,13,0.0975,0.8125
geometry_proxy,30,0.05,27,scp_aggressive,0.7816,34.1,234.55,13,0.78,0.22749999999999998
geometry_proxy,30,0.05,27,exact_grid_lifted,1.0,39.0,1800,13,0,0
geometry_proxy,30,0.05,27,relaxed_grid,0.2875,9.803749999999999,240,13,0,13
geometry_proxy,30,0.05,27,local_replan,0.471,17.898,310,13,0,13
geometry_proxy,30,0.05,28,scp_extracted,0.9712,39.948,301.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,30,0.05,28,scp_conservative,0.994,42.1,372.5,8,0.06,0.5
geometry_proxy,30,0.05,28,scp_aggressive,0.8655999999999999,38.35,232.8,8,0.48,0.13999999999999999
geometry_proxy,30,0.05,28,exact_grid_lifted,1.0,43.5,2150,8,0,0
geometry_proxy,30,0.05,28,relaxed_grid,0.2875,11.025625,240,8,0,8
geometry_proxy,30,0.05,28,local_replan,0.471,20.253,310,8,0,8
geometry_proxy,30,0.05,29,scp_extracted,0.9676,38.154,302.6,9,0.2025,0.36000000000000004
geometry_proxy,30,0.05,29,scp_conservative,0.99325,40.1125,375.3125,9,0.0675,0.5625
geometry_proxy,30,0.05,29,scp_aggressive,0.8488,36.65,233.15,9,0.54,0.1575
geometry_proxy,30,0.05,29,exact_grid_lifted,1.0,41.7,2010,9,0,0
geometry_proxy,30,0.05,29,relaxed_grid,0.2875,10.536874999999998,240,9,0,9
geometry_proxy,30,0.05,29,local_replan,0.471,19.311,310,9,0,9
geometry_proxy,30,0.1,0,scp_extracted,0.9136,41.844,323.6,12,0.5400000000000001,0.9600000000000002
geometry_proxy,30,0.1,0,scp_conservative,0.982,44.3,417.5,12,0.18000000000000002,1.5000000000000002
geometry_proxy,30,0.1,0,scp_aggressive,0.5968,40.05,238.4,12,1.4400000000000002,0.42000000000000004
geometry_proxy,30,0.1,0,exact_grid_lifted,1.0,45.300000000000004,2290,12,0,0
geometry_proxy,30,0.1,0,relaxed_grid,0.27499999999999997,11.013749999999998,240,12,0,12
geometry_proxy,30,0.1,0,local_replan,0.46199999999999997,20.79,310,12,0,12
geometry_proxy,30,0.1,1,scp_extracted,0.9568,38.172000000000004,306.8,6,0.2700000000000001,0.4800000000000001
geometry_proxy,30,0.1,1,scp_conservative,0.991,40.15,383.75,6,0.09000000000000001,0.7500000000000001
geometry_proxy,30,0.1,1,scp_aggressive,0.7984,36.65,234.2,6,0.7200000000000001,0.21000000000000002
geometry_proxy,30,0.1,1,exact_grid_lifted,1.0,41.7,2010,6,0,0
geometry_proxy,30,0.1,1,relaxed_grid,0.27499999999999997,10.078749999999998,240,6,0,6
geometry_proxy,30,0.1,1,local_replan,0.46199999999999997,18.942,310,6,0,6
geometry_proxy,30,0.1,2,scp_extracted,0.9136,37.344,323.6,12,0.5400000000000001,0.9600000000000002
geometry_proxy,30,0.1,2,scp_conservative,0.982,39.3,417.5,12,0.18000000000000002,1.5000000000000002
geometry_proxy,30,0.1,2,scp_aggressive,0.5968,35.8,238.4,12,1.4400000000000002,0.42000000000000004
geometry_proxy,30,0.1,2,exact_grid_lifted,1.0,40.800000000000004,1940,12,0,0
geometry_proxy,30,0.1,2,relaxed_grid,0.27499999999999997,9.844999999999999,240,12,0,12
geometry_proxy,30,0.1,2,local_replan,0.46199999999999997,18.479999999999997,310,12,0,12
geometry_proxy,30,0.1,3,scp_extracted,0.9279999999999999,40.019999999999996,318.0,10,0.45,0.8
geometry_proxy,30,0.1,3,scp_conservative,0.985,42.25,406.25,10,0.15,1.25
geometry_proxy,30,0.1,3,scp_aggressive,0.6639999999999999,38.35,237.0,10,1.2,0.35
geometry_proxy,30,0.1,3,exact_grid_lifted,1.0,43.5,2150,10,0,0
geometry_proxy,30,0.1,3,relaxed_grid,0.27499999999999997,10.546249999999999,240,10,0,10
geometry_proxy,30,0.1,3,local_replan,0.46199999999999997,19.866,310,10,0,10
geometry_proxy,30,0.1,4,scp_extracted,0.9064,36.455999999999996,326.4,13,0.5850000000000001,1.04
geometry_proxy,30,0.1,4,scp_conservative,0.9805,38.325,423.125,13,0.195,1.625
geometry_proxy,30,0.1,4,scp_aggressive,0.5631999999999999,34.95,239.1,13,1.56,0.45499999999999996
geometry_proxy,30,0.1,4,exact_grid_lifted,1.0,39.9,1870,13,0,0
geometry_proxy,30,0.1,4,relaxed_grid,0.27499999999999997,9.61125,240,13,0,13
geometry_proxy,30,0.1,4,local_replan,0.46199999999999997,18.017999999999997,310,13,0,13
geometry_proxy,30,0.1,5,scp_extracted,0.9496,39.984,309.6,7,0.31500000000000006,0.56
geometry_proxy,30,0.1,5,scp_conservative,0.9895,42.175,389.375,7,0.10500000000000001,0.8750000000000001
geometry_proxy,30,0.1,5,scp_aggressive,0.7647999999999999,38.35,234.9,7,0.8400000000000001,0.245
geometry_proxy,30,0.1,5,exact_grid_lifted,1.0,43.5,2150,7,0,0
