map_size,extraction_noise,policy,replicates,mean_success,ci95_success,mean_cost,ci95_cost,mean_expansions,ci95_expansions,mean_true_cuts,ci95_true_cuts,mean_false_positive_cuts,ci95_false_positive_cuts,mean_false_negative_cuts,ci95_false_negative_cuts
30,0.01,scp_extracted,30,0.9940720000000005,0.0006226484503673226,39.27988,0.7618316490639936,292.30533333333335,0.2421410640317364,8.233333333333333,0.8647895143990585,0.03705000000000001,0.0038915528147957625,0.06586666666666671,0.006918316115192469
30,0.03,exact_grid_lifted,30,1.0,0.0,42.480000000000004,0.8446448133325959,2070.6666666666665,65.6945965925352,9.666666666666666,0.9960147408470793,0.0,0.0,0.0,0.0
30,0.03,local_replan,30,0.4746000000000002,8.081599008380939e-17,19.869919999999993,0.4454093648973888,310.0,0.0,9.666666666666666,0.9960147408470793,0.0,0.0,9.666666666666666,0.9960147408470793
30,0.03,relaxed_grid,30,0.2925000000000002,8.081599008380939e-17,10.935599999999999,0.23333312968312936,240.0,0.0,9.666666666666666,0.9960147408470793,0.0,0.0,9.666666666666666,0.9960147408470793
30,0.03,scp_aggressive,30,0.90256,0.010039828587738562,37.38666666666666,0.7977201014807843,232.0300000000001,0.2091630955778854,9.666666666666666,0.9960147408470793,0.348,0.035856530670494845,0.10150000000000002,0.01045815477889433
30,0.03,scp_conservative,30,0.9956499999999998,0.0004482066333811852,40.93916666666666,0.9385827754154206,366.3125,1.6807748751794462,9.666666666666666,0.9960147408470793,0.0435,0.004482066333811856,0.36249999999999993,0.03735055278176547
30,0.03,scp_extracted,30,0.9791200000000003,0.002151391840229692,38.91479999999999,0.8446806535165576,298.12000000000006,0.8366523823115467,9.666666666666666,0.9960147408470793,0.1305,0.01344619900143557,0.23200000000000012,0.023904353780329908
30,0.05,exact_grid_lifted,30,1.0,0.0,42.63,0.8435855200601612,2082.3333333333335,65.6122071157903,9.0,0.8765386471799175,0.0,0.0,0.0,0.0
30,0.05,local_replan,30,0.47100000000000003,2.0203997520952348e-17,19.797700000000003,0.4414764221648177,310.0,0.0,9.0,0.8765386471799175,0.0,0.0,9.0,0.8765386471799175
30,0.05,relaxed_grid,30,0.2874999999999998,6.061199256285704e-17,10.789395833333332,0.2290569016274464,240.0,0.0,9.0,0.8765386471799175,0.0,0.0,9.0,0.8765386471799175
30,0.05,scp_aggressive,30,0.8488000000000003,0.014725849272622618,37.52833333333333,0.7967196578345963,233.15000000000003,0.30678852651297256,9.0,0.8765386471799175,0.5400000000000001,0.05259231883079506,0.15749999999999995,0.015339426325648555
30,0.05,scp_conservative,30,0.9932499999999999,0.0006574039853849418,41.14583333333333,0.9394986619595341,375.3125,2.465264945193518,9.0,0.8765386471799175,0.06750000000000002,0.006574039853849382,0.5625,0.05478366544874484
30,0.05,scp_extracted,30,0.9675999999999997,0.0031555391298476974,39.08400000000001,0.8446188412344802,302.6,1.227154106051883,9.0,0.8765386471799175,0.20249999999999999,0.019722119561548148,0.3600000000000001,0.0350615458871967
30,0.1,exact_grid_lifted,30,1.0,0.0,42.809999999999995,0.7502315559786906,2096.3333333333335,58.35134324278703,8.766666666666667,0.9144252554980752,0.0,0.0,0.0,0.0
30,0.1,local_replan,30,0.4619999999999998,6.061199256285704e-17,19.5118,0.3851188654023946,310.0,0.0,8.766666666666667,0.9144252554980752,0.0,0.0,8.766666666666667,0.9144252554980752
30,0.1,relaxed_grid,30,0.27500000000000013,6.061199256285704e-17,10.367041666666665,0.19485180690002094,240.0,0.0,8.766666666666667,0.9144252554980752,0.0,0.0,8.766666666666667,0.9144252554980752
30,0.1,scp_aggressive,30,0.7054400000000001,0.030724688584735337,37.69833333333333,0.7085520250909854,236.13666666666666,0.6400976788486535,8.766666666666667,0.9144252554980752,1.0520000000000003,0.10973103065976904,0.30683333333333335,0.03200488394243263
30,0.1,scp_conservative,30,0.9868499999999998,0.001371637883247114,41.45250000000001,0.8310707306994316,399.3125,5.143642062176673,8.766666666666667,0.9144252554980752,0.13150000000000003,0.01371637883247113,1.0958333333333334,0.1143031569372594
30,0.1,scp_extracted,30,0.9368799999999999,0.006583861839586144,39.315200000000004,0.748952531213819,314.5466666666667,2.5603907153946093,8.766666666666667,0.9144252554980752,0.3945000000000001,0.0411491364974134,0.7013333333333337,0.07315402043984602
40,0.0,exact_grid_lifted,30,1.0,0.0,43.32,0.8572542406447742,2202.6666666666665,66.67532982792686,10.633333333333333,0.8637677068176349,0.0,0.0,0.0,0.0
40,0.0,local_replan,30,0.4800000000000003,1.2122398512571408e-16,19.904000000000003,0.45720226167721284,360.0,0.0,10.633333333333333,0.8637677068176349,0.0,0.0,10.633333333333333,0.8637677068176349
40,0.0,relaxed_grid,30,0.3,0.0,11.114000000000003,0.24288870151601924,280.0,0.0,10.633333333333333,0.8637677068176349,0.0,0.0,10.633333333333333,0.8637677068176349
40,0.0,scp_aggressive,30,1.0,0.0,37.04666666666667,0.8096290050533976,280.0,0.0,10.633333333333333,0.8637677068176349,0.0,0.0,0.0,0.0
40,0.0,scp_conservative,30,1.0,0.0,40.46666666666667,0.9525047118275264,420.0,0.0,10.633333333333333,0.8637677068176349,0.0,0.0,0.0,0.0
40,0.0,scp_extracted,30,1.0,0.0,38.52,0.8572542406447742,350.0,0.0,10.633333333333333,0.8637677068176349,0.0,0.0,0.0,0.0
40,0.01,exact_grid_lifted,30,1.0,0.0,44.099999999999994,0.8843623535710878,2263.3333333333335,68.78373861108459,10.733333333333333,0.9534314232954582,0.0,0.0,0.0,0.0
40,0.01,local_replan,30,0.4781999999999998,6.061199256285704e-17,20.2438,0.4698911971974377,360.0,0.0,10.733333333333333,0.9534314232954582,0.0,0.0,10.733333333333333,0.9534314232954582
40,0.01,relaxed_grid,30,0.29750000000000004,2.0203997520952348e-17,11.240541666666667,0.2484812557325431,280.0,0.0,10.733333333333333,0.9534314232954582,0.0,0.0,10.733333333333333,0.9534314232954582
40,0.01,scp_aggressive,30,0.9639360000000001,0.0032035295822727405,37.783333333333324,0.8352311117060268,280.7513333333333,0.06674019963068373,10.733333333333333,0.9534314232954582,0.12880000000000005,0.011441177079545497,0.037566666666666665,0.0033370099815341037
40,0.01,scp_conservative,30,0.9983899999999999,0.00014301471349432022,41.36016666666667,0.983331488908459,426.0375,0.5363051756036952,10.733333333333333,0.9534314232954582,0.016100000000000007,0.0014301471349431872,0.1341666666666667,0.011917892791193228
40,0.01,scp_extracted,30,0.9922720000000003,0.0006864706247727294,39.31288,0.8847009559119607,353.00533333333334,0.26696079852272886,10.733333333333333,0.9534314232954582,0.04830000000000002,0.004290441404829563,0.08586666666666672,0.007627451386363665
40,0.03,exact_grid_lifted,30,1.0,0.0,44.309999999999995,0.8570456037437869,2279.6666666666665,66.65910251340561,9.466666666666667,0.8547747882906457,0.0,0.0,0.0,0.0
40,0.03,local_replan,30,0.4746000000000002,8.081599008380939e-17,20.202139999999996,0.4519487150408903,360.0,0.0,9.466666666666667,0.8547747882906457,0.0,0.0,9.466666666666667,0.8547747882906457
40,0.03,relaxed_grid,30,0.2925000000000002,8.081599008380939e-17,11.1096375,0.2367588480342209,280.0,0.0,9.466666666666667,0.8547747882906457,0.0,0.0,9.466666666666667,0.8547747882906457
40,0.03,scp_aggressive,30,0.9045759999999999,0.008616129865969711,37.98166666666667,0.8094319590913538,281.9880000000001,0.17950270554103542,9.466666666666667,0.8547747882906457,0.34080000000000005,0.030771892378463235,0.09939999999999999,0.008975135277051778
40,0.03,scp_conservative,30,0.9957399999999997,0.0003846486547307861,41.63766666666667,0.9503124809486316,435.975,1.4424324552404642,9.466666666666667,0.8547747882906457,0.042600000000000006,0.0038464865473079044,0.35499999999999987,0.03205405456089921
40,0.03,scp_extracted,30,0.9795520000000004,0.0018463135427077984,39.54408000000001,0.8561002193901209,357.9519999999999,0.7180108221641404,9.466666666666667,0.8547747882906457,0.1278,0.011539459641923717,0.22720000000000012,0.020514594918975497
40,0.05,exact_grid_lifted,30,1.0,0.0,43.95,0.8333477975756209,2251.6666666666665,64.81593981143718,10.6,1.001614512766218,0.0,0.0,0.0,0.0
40,0.05,local_replan,30,0.47100000000000003,2.0203997520952348e-17,19.860500000000005,0.43611868073124166,360.0,0.0,10.6,1.001614512766218,0.0,0.0,10.6,1.001614512766218
40,0.05,relaxed_grid,30,0.2874999999999998,6.061199256285704e-17,10.821979166666665,0.2262770755917135,280.0,0.0,10.6,1.001614512766218,0.0,0.0,10.6,1.001614512766218
40,0.05,scp_aggressive,30,0.8219200000000003,0.016827123814472465,37.64166666666667,0.7870506977103084,283.71000000000004,0.3505650794681733,10.6,1.001614512766218,0.6359999999999998,0.06009687076597308,0.18549999999999997,0.017528253973408812
40,0.05,scp_conservative,30,0.9920499999999998,0.0007512108845746649,41.29916666666667,0.9269798218901912,449.8125,2.8170408171549877,10.6,1.001614512766218,0.07949999999999997,0.007512108845746635,0.6625,0.06260090704788862
40,0.05,scp_extracted,30,0.96184,0.003605812245958386,39.2136,0.8338271339458055,364.84,1.402260317872708,10.6,1.001614512766218,0.23850000000000007,0.022536326537239904,0.4240000000000001,0.04006458051064872
40,0.1,exact_grid_lifted,30,1.0,0.0,44.19000000000001,0.8978086701941915,2270.3333333333335,69.82956323732598,9.933333333333334,0.7688341574655901,0.0,0.0,0.0,0.0
40,0.1,local_replan,30,0.4619999999999998,6.061199256285704e-17,19.6042,0.4608751173663517,360.0,0.0,9.933333333333334,0.7688341574655901,0.0,0.0,9.933333333333334,0.7688341574655901
40,0.1,relaxed_grid,30,0.27500000000000013,6.061199256285704e-17,10.413791666666665,0.23318086295321344,280.0,0.0,9.933333333333334,0.7688341574655901,0.0,0.0,9.933333333333334,0.7688341574655901
40,0.1,scp_aggressive,30,0.66624,0.02583282769084384,37.868333333333325,0.8479304107389578,286.95333333333326,0.5381839102259143,9.933333333333334,0.7688341574655901,1.1919999999999997,0.09226009889587082,0.3476666666666666,0.026909195511295652
40,0.1,scp_conservative,30,0.9850999999999996,0.0011532512361983856,41.68166666666666,1.0002771052078843,475.875,4.324692135743945,9.933333333333334,0.7688341574655901,0.14899999999999997,0.011532512361983853,1.2416666666666667,0.09610426968319877
40,0.1,scp_extracted,30,0.9284800000000003,0.0055356059337522525,39.50919999999999,0.8990697951675505,377.8133333333333,2.152735640903651,9.933333333333334,0.7688341574655901,0.44699999999999995,0.034597537085951556,0.7946666666666667,0.061506732597247205
