family,recovery_cost,recoverable_fraction,seed,policy,success,cost,expansions,recoveries,cut_count
nonmonotone_recovery,2,0.25,28,relaxed_planner,0.37500000000000006,12.3,90,0.5249999999999999,6
nonmonotone_recovery,2,0.25,28,greedy_replan,0.48900000000000005,19.3155,188,0.675,6
nonmonotone_recovery,2,0.25,29,strict_scp,1.0,46.5,146,0,7
nonmonotone_recovery,2,0.25,29,recovery_aware_scp,1.0,38.93333333333334,192.0,1.1666666666666665,7
nonmonotone_recovery,2,0.25,29,exact_recovery,1.0,37.65,1110.0,1.25,7
nonmonotone_recovery,2,0.25,29,relaxed_planner,0.37500000000000006,12.3,90,0.6124999999999999,7
nonmonotone_recovery,2,0.25,29,greedy_replan,0.48900000000000005,19.3155,188,0.7875,7
nonmonotone_recovery,2,0.5,0,strict_scp,1.0,48.3,155,0,7
nonmonotone_recovery,2,0.5,0,recovery_aware_scp,1.0,42.666666666666664,206.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,0,exact_recovery,1.0,41.5,1200.0,2.5,7
nonmonotone_recovery,2,0.5,0,relaxed_planner,0.52,17.68,95,1.2249999999999999,7
nonmonotone_recovery,2,0.5,0,greedy_replan,0.594,24.354,200,1.575,7
nonmonotone_recovery,2,0.5,1,strict_scp,1.0,49.2,173,0,4
nonmonotone_recovery,2,0.5,1,recovery_aware_scp,1.0,43.46666666666666,228.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,1,exact_recovery,1.0,42.05714285714286,1350.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,1,relaxed_planner,0.52,18.928,105,0.7,4
nonmonotone_recovery,2,0.5,1,greedy_replan,0.594,26.136,224,0.9,4
nonmonotone_recovery,2,0.5,2,strict_scp,1.0,47.4,164,0,4
nonmonotone_recovery,2,0.5,2,recovery_aware_scp,1.0,42.06666666666666,217.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,2,exact_recovery,1.0,40.707142857142856,1275.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,2,relaxed_planner,0.52,18.304000000000002,100,0.7,4
nonmonotone_recovery,2,0.5,2,greedy_replan,0.594,25.244999999999997,212,0.9,4
nonmonotone_recovery,2,0.5,3,strict_scp,1.0,45.6,146,0,6
nonmonotone_recovery,2,0.5,3,recovery_aware_scp,1.0,40.6,195.0,2.0,6
nonmonotone_recovery,2,0.5,3,exact_recovery,1.0,39.43571428571428,1125.0,2.142857142857143,6
nonmonotone_recovery,2,0.5,3,relaxed_planner,0.52,17.055999999999997,90,1.0499999999999998,6
nonmonotone_recovery,2,0.5,3,greedy_replan,0.594,23.462999999999997,188,1.35,6
nonmonotone_recovery,2,0.5,4,strict_scp,1.0,51.9,164,0,9
nonmonotone_recovery,2,0.5,4,recovery_aware_scp,1.0,45.4,217.0,3.0,9
nonmonotone_recovery,2,0.5,4,exact_recovery,1.0,44.27857142857143,1275.0,3.2142857142857144,9
nonmonotone_recovery,2,0.5,4,relaxed_planner,0.52,18.304000000000002,100,1.575,9
nonmonotone_recovery,2,0.5,4,greedy_replan,0.594,25.244999999999997,212,2.025,9
nonmonotone_recovery,2,0.5,5,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,2,0.5,5,recovery_aware_scp,1.0,39.13333333333333,173.0,2.6666666666666665,8
nonmonotone_recovery,2,0.5,5,exact_recovery,1.0,38.16428571428572,975.0,2.857142857142857,8
nonmonotone_recovery,2,0.5,5,relaxed_planner,0.52,15.808,80,1.4,8
nonmonotone_recovery,2,0.5,5,greedy_replan,0.594,21.680999999999997,164,1.8,8
nonmonotone_recovery,2,0.5,6,strict_scp,1.0,50.099999999999994,164,0,7
nonmonotone_recovery,2,0.5,6,recovery_aware_scp,1.0,44.06666666666666,217.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,6,exact_recovery,1.0,42.85,1275.0,2.5,7
nonmonotone_recovery,2,0.5,6,relaxed_planner,0.52,18.304000000000002,100,1.2249999999999999,7
nonmonotone_recovery,2,0.5,6,greedy_replan,0.594,25.244999999999997,212,1.575,7
nonmonotone_recovery,2,0.5,7,strict_scp,1.0,46.5,155,0,5
nonmonotone_recovery,2,0.5,7,recovery_aware_scp,1.0,41.333333333333336,206.0,1.6666666666666665,5
nonmonotone_recovery,2,0.5,7,exact_recovery,1.0,40.07142857142857,1200.0,1.7857142857142858,5
nonmonotone_recovery,2,0.5,7,relaxed_planner,0.52,17.68,95,0.875,5
nonmonotone_recovery,2,0.5,7,greedy_replan,0.594,24.354,200,1.125,5
nonmonotone_recovery,2,0.5,8,strict_scp,1.0,46.5,146,0,7
nonmonotone_recovery,2,0.5,8,recovery_aware_scp,1.0,41.266666666666666,195.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,8,exact_recovery,1.0,40.15,1125.0,2.5,7
nonmonotone_recovery,2,0.5,8,relaxed_planner,0.52,17.055999999999997,90,1.2249999999999999,7
nonmonotone_recovery,2,0.5,8,greedy_replan,0.594,23.462999999999997,188,1.575,7
nonmonotone_recovery,2,0.5,9,strict_scp,1.0,45.6,146,0,6
nonmonotone_recovery,2,0.5,9,recovery_aware_scp,1.0,40.6,195.0,2.0,6
nonmonotone_recovery,2,0.5,9,exact_recovery,1.0,39.43571428571428,1125.0,2.142857142857143,6
nonmonotone_recovery,2,0.5,9,relaxed_planner,0.52,17.055999999999997,90,1.0499999999999998,6
nonmonotone_recovery,2,0.5,9,greedy_replan,0.594,23.462999999999997,188,1.35,6
nonmonotone_recovery,2,0.5,10,strict_scp,1.0,51.0,173,0,6
nonmonotone_recovery,2,0.5,10,recovery_aware_scp,1.0,44.8,228.0,2.0,6
nonmonotone_recovery,2,0.5,10,exact_recovery,1.0,43.48571428571429,1350.0,2.142857142857143,6
nonmonotone_recovery,2,0.5,10,relaxed_planner,0.52,18.928,105,1.0499999999999998,6
nonmonotone_recovery,2,0.5,10,greedy_replan,0.594,26.136,224,1.35,6
nonmonotone_recovery,2,0.5,11,strict_scp,1.0,50.1,155,0,9
nonmonotone_recovery,2,0.5,11,recovery_aware_scp,1.0,44.0,206.0,3.0,9
nonmonotone_recovery,2,0.5,11,exact_recovery,1.0,42.92857142857143,1200.0,3.2142857142857144,9
nonmonotone_recovery,2,0.5,11,relaxed_planner,0.52,17.68,95,1.575,9
nonmonotone_recovery,2,0.5,11,greedy_replan,0.594,24.354,200,2.025,9
nonmonotone_recovery,2,0.5,12,strict_scp,1.0,49.199999999999996,164,0,6
nonmonotone_recovery,2,0.5,12,recovery_aware_scp,1.0,43.4,217.0,2.0,6
nonmonotone_recovery,2,0.5,12,exact_recovery,1.0,42.135714285714286,1275.0,2.142857142857143,6
nonmonotone_recovery,2,0.5,12,relaxed_planner,0.52,18.304000000000002,100,1.0499999999999998,6
nonmonotone_recovery,2,0.5,12,greedy_replan,0.594,25.244999999999997,212,1.35,6
nonmonotone_recovery,2,0.5,13,strict_scp,1.0,49.2,173,0,4
nonmonotone_recovery,2,0.5,13,recovery_aware_scp,1.0,43.46666666666666,228.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,13,exact_recovery,1.0,42.05714285714286,1350.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,13,relaxed_planner,0.52,18.928,105,0.7,4
nonmonotone_recovery,2,0.5,13,greedy_replan,0.594,26.136,224,0.9,4
nonmonotone_recovery,2,0.5,14,strict_scp,1.0,42.9,128,0,7
nonmonotone_recovery,2,0.5,14,recovery_aware_scp,1.0,38.46666666666666,173.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,14,exact_recovery,1.0,37.45,975.0,2.5,7
nonmonotone_recovery,2,0.5,14,relaxed_planner,0.52,15.808,80,1.2249999999999999,7
nonmonotone_recovery,2,0.5,14,greedy_replan,0.594,21.680999999999997,164,1.575,7
nonmonotone_recovery,2,0.5,15,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,2,0.5,15,recovery_aware_scp,1.0,39.13333333333333,173.0,2.6666666666666665,8
nonmonotone_recovery,2,0.5,15,exact_recovery,1.0,38.16428571428572,975.0,2.857142857142857,8
nonmonotone_recovery,2,0.5,15,relaxed_planner,0.52,15.808,80,1.4,8
nonmonotone_recovery,2,0.5,15,greedy_replan,0.594,21.680999999999997,164,1.8,8
nonmonotone_recovery,2,0.5,16,strict_scp,1.0,43.800000000000004,146,0,4
nonmonotone_recovery,2,0.5,16,recovery_aware_scp,1.0,39.266666666666666,195.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,16,exact_recovery,1.0,38.00714285714285,1125.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,16,relaxed_planner,0.52,17.055999999999997,90,0.7,4
nonmonotone_recovery,2,0.5,16,greedy_replan,0.594,23.462999999999997,188,0.9,4
nonmonotone_recovery,2,0.5,17,strict_scp,1.0,42.9,137,0,5
nonmonotone_recovery,2,0.5,17,recovery_aware_scp,1.0,38.53333333333334,184.0,1.6666666666666665,5
nonmonotone_recovery,2,0.5,17,exact_recovery,1.0,37.37142857142857,1050.0,1.7857142857142858,5
nonmonotone_recovery,2,0.5,17,relaxed_planner,0.52,16.432000000000002,85,0.875,5
nonmonotone_recovery,2,0.5,17,greedy_replan,0.594,22.572,176,1.125,5
nonmonotone_recovery,2,0.5,18,strict_scp,1.0,48.300000000000004,146,0,9
nonmonotone_recovery,2,0.5,18,recovery_aware_scp,1.0,42.6,195.0,3.0,9
nonmonotone_recovery,2,0.5,18,exact_recovery,1.0,41.57857142857143,1125.0,3.2142857142857144,9
nonmonotone_recovery,2,0.5,18,relaxed_planner,0.52,17.055999999999997,90,1.575,9
nonmonotone_recovery,2,0.5,18,greedy_replan,0.594,23.462999999999997,188,2.025,9
nonmonotone_recovery,2,0.5,19,strict_scp,1.0,43.800000000000004,146,0,4
nonmonotone_recovery,2,0.5,19,recovery_aware_scp,1.0,39.266666666666666,195.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,19,exact_recovery,1.0,38.00714285714285,1125.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,19,relaxed_planner,0.52,17.055999999999997,90,0.7,4
nonmonotone_recovery,2,0.5,19,greedy_replan,0.594,23.462999999999997,188,0.9,4
nonmonotone_recovery,2,0.5,20,strict_scp,1.0,47.4,155,0,6
nonmonotone_recovery,2,0.5,20,recovery_aware_scp,1.0,42.0,206.0,2.0,6
nonmonotone_recovery,2,0.5,20,exact_recovery,1.0,40.785714285714285,1200.0,2.142857142857143,6
nonmonotone_recovery,2,0.5,20,relaxed_planner,0.52,17.68,95,1.0499999999999998,6
nonmonotone_recovery,2,0.5,20,greedy_replan,0.594,24.354,200,1.35,6
nonmonotone_recovery,2,0.5,21,strict_scp,1.0,43.800000000000004,128,0,8
nonmonotone_recovery,2,0.5,21,recovery_aware_scp,1.0,39.13333333333333,173.0,2.6666666666666665,8
nonmonotone_recovery,2,0.5,21,exact_recovery,1.0,38.16428571428572,975.0,2.857142857142857,8
nonmonotone_recovery,2,0.5,21,relaxed_planner,0.52,15.808,80,1.4,8
nonmonotone_recovery,2,0.5,21,greedy_replan,0.594,21.680999999999997,164,1.8,8
nonmonotone_recovery,2,0.5,22,strict_scp,1.0,42.9,128,0,7
nonmonotone_recovery,2,0.5,22,recovery_aware_scp,1.0,38.46666666666666,173.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,22,exact_recovery,1.0,37.45,975.0,2.5,7
nonmonotone_recovery,2,0.5,22,relaxed_planner,0.52,15.808,80,1.2249999999999999,7
nonmonotone_recovery,2,0.5,22,greedy_replan,0.594,21.680999999999997,164,1.575,7
nonmonotone_recovery,2,0.5,23,strict_scp,1.0,53.7,173,0,9
nonmonotone_recovery,2,0.5,23,recovery_aware_scp,1.0,46.8,228.0,3.0,9
nonmonotone_recovery,2,0.5,23,exact_recovery,1.0,45.62857142857143,1350.0,3.2142857142857144,9
nonmonotone_recovery,2,0.5,23,relaxed_planner,0.52,18.928,105,1.575,9
nonmonotone_recovery,2,0.5,23,greedy_replan,0.594,26.136,224,2.025,9
nonmonotone_recovery,2,0.5,24,strict_scp,1.0,44.7,128,0,9
nonmonotone_recovery,2,0.5,24,recovery_aware_scp,1.0,39.8,173.0,3.0,9
nonmonotone_recovery,2,0.5,24,exact_recovery,1.0,38.87857142857143,975.0,3.2142857142857144,9
nonmonotone_recovery,2,0.5,24,relaxed_planner,0.52,15.808,80,1.575,9
nonmonotone_recovery,2,0.5,24,greedy_replan,0.594,21.680999999999997,164,2.025,9
nonmonotone_recovery,2,0.5,25,strict_scp,1.0,47.4,164,0,4
nonmonotone_recovery,2,0.5,25,recovery_aware_scp,1.0,42.06666666666666,217.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,25,exact_recovery,1.0,40.707142857142856,1275.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,25,relaxed_planner,0.52,18.304000000000002,100,0.7,4
nonmonotone_recovery,2,0.5,25,greedy_replan,0.594,25.244999999999997,212,0.9,4
nonmonotone_recovery,2,0.5,26,strict_scp,1.0,46.5,146,0,7
nonmonotone_recovery,2,0.5,26,recovery_aware_scp,1.0,41.266666666666666,195.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,26,exact_recovery,1.0,40.15,1125.0,2.5,7
nonmonotone_recovery,2,0.5,26,relaxed_planner,0.52,17.055999999999997,90,1.2249999999999999,7
nonmonotone_recovery,2,0.5,26,greedy_replan,0.594,23.462999999999997,188,1.575,7
nonmonotone_recovery,2,0.5,27,strict_scp,1.0,50.099999999999994,164,0,7
nonmonotone_recovery,2,0.5,27,recovery_aware_scp,1.0,44.06666666666666,217.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,27,exact_recovery,1.0,42.85,1275.0,2.5,7
nonmonotone_recovery,2,0.5,27,relaxed_planner,0.52,18.304000000000002,100,1.2249999999999999,7
nonmonotone_recovery,2,0.5,27,greedy_replan,0.594,25.244999999999997,212,1.575,7
nonmonotone_recovery,2,0.5,28,strict_scp,1.0,50.099999999999994,164,0,7
nonmonotone_recovery,2,0.5,28,recovery_aware_scp,1.0,44.06666666666666,217.0,2.333333333333333,7
nonmonotone_recovery,2,0.5,28,exact_recovery,1.0,42.85,1275.0,2.5,7
nonmonotone_recovery,2,0.5,28,relaxed_planner,0.52,18.304000000000002,100,1.2249999999999999,7
nonmonotone_recovery,2,0.5,28,greedy_replan,0.594,25.244999999999997,212,1.575,7
nonmonotone_recovery,2,0.5,29,strict_scp,1.0,43.800000000000004,146,0,4
nonmonotone_recovery,2,0.5,29,recovery_aware_scp,1.0,39.266666666666666,195.0,1.3333333333333333,4
nonmonotone_recovery,2,0.5,29,exact_recovery,1.0,38.00714285714285,1125.0,1.4285714285714286,4
nonmonotone_recovery,2,0.5,29,relaxed_planner,0.52,17.055999999999997,90,0.7,4
nonmonotone_recovery,2,0.5,29,greedy_replan,0.594,23.462999999999997,188,0.9,4
nonmonotone_recovery,2,1.0,0,strict_scp,1.0,47.400000000000006,146,0,8
nonmonotone_recovery,2,1.0,0,recovery_aware_scp,1.0,47.266666666666666,201.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,0,exact_recovery,1.0,46.57857142857143,1155.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,0,relaxed_planner,0.8099999999999999,26.567999999999994,90,2.8,8
nonmonotone_recovery,2,1.0,0,greedy_replan,0.8039999999999999,31.758,188,3.6,8
nonmonotone_recovery,2,1.0,1,strict_scp,1.0,53.7,173,0,9
nonmonotone_recovery,2,1.0,1,recovery_aware_scp,1.0,52.8,234.0,6.0,9
nonmonotone_recovery,2,1.0,1,exact_recovery,1.0,52.057142857142864,1380.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,1,relaxed_planner,0.8099999999999999,29.483999999999998,105,3.15,9
nonmonotone_recovery,2,1.0,1,greedy_replan,0.8039999999999999,35.376,224,4.05,9
nonmonotone_recovery,2,1.0,2,strict_scp,1.0,51.9,173,0,7
nonmonotone_recovery,2,1.0,2,recovery_aware_scp,1.0,50.133333333333326,234.0,4.666666666666666,7
nonmonotone_recovery,2,1.0,2,exact_recovery,1.0,49.2,1380.0,5.0,7
nonmonotone_recovery,2,1.0,2,relaxed_planner,0.8099999999999999,29.483999999999998,105,2.4499999999999997,7
nonmonotone_recovery,2,1.0,2,greedy_replan,0.8039999999999999,35.376,224,3.15,7
nonmonotone_recovery,2,1.0,3,strict_scp,1.0,44.699999999999996,137,0,7
nonmonotone_recovery,2,1.0,3,recovery_aware_scp,1.0,44.53333333333333,190.0,4.666666666666666,7
nonmonotone_recovery,2,1.0,3,exact_recovery,1.0,43.8,1080.0,5.0,7
nonmonotone_recovery,2,1.0,3,relaxed_planner,0.8099999999999999,25.596,85,2.4499999999999997,7
nonmonotone_recovery,2,1.0,3,greedy_replan,0.8039999999999999,30.551999999999996,176,3.15,7
nonmonotone_recovery,2,1.0,4,strict_scp,1.0,45.6,137,0,8
nonmonotone_recovery,2,1.0,4,recovery_aware_scp,1.0,45.86666666666667,190.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,4,exact_recovery,1.0,45.22857142857143,1080.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,4,relaxed_planner,0.8099999999999999,25.596,85,2.8,8
nonmonotone_recovery,2,1.0,4,greedy_replan,0.8039999999999999,30.551999999999996,176,3.6,8
nonmonotone_recovery,2,1.0,5,strict_scp,1.0,49.199999999999996,164,0,6
nonmonotone_recovery,2,1.0,5,recovery_aware_scp,1.0,47.4,223.0,4.0,6
nonmonotone_recovery,2,1.0,5,exact_recovery,1.0,46.42142857142857,1305.0,4.285714285714286,6
nonmonotone_recovery,2,1.0,5,relaxed_planner,0.8099999999999999,28.512,100,2.0999999999999996,6
nonmonotone_recovery,2,1.0,5,greedy_replan,0.8039999999999999,34.169999999999995,212,2.7,6
nonmonotone_recovery,2,1.0,6,strict_scp,1.0,42.9,128,0,7
nonmonotone_recovery,2,1.0,6,recovery_aware_scp,1.0,43.133333333333326,179.0,4.666666666666666,7
nonmonotone_recovery,2,1.0,6,exact_recovery,1.0,42.45,1005.0,5.0,7
nonmonotone_recovery,2,1.0,6,relaxed_planner,0.8099999999999999,24.624,80,2.4499999999999997,7
nonmonotone_recovery,2,1.0,6,greedy_replan,0.8039999999999999,29.345999999999997,164,3.15,7
nonmonotone_recovery,2,1.0,7,strict_scp,1.0,44.7,128,0,9
nonmonotone_recovery,2,1.0,7,recovery_aware_scp,1.0,45.8,179.0,6.0,9
nonmonotone_recovery,2,1.0,7,exact_recovery,1.0,45.307142857142864,1005.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,7,relaxed_planner,0.8099999999999999,24.624,80,3.15,9
nonmonotone_recovery,2,1.0,7,greedy_replan,0.8039999999999999,29.345999999999997,164,4.05,9
nonmonotone_recovery,2,1.0,8,strict_scp,1.0,48.3,164,0,5
nonmonotone_recovery,2,1.0,8,recovery_aware_scp,1.0,46.06666666666666,223.0,3.333333333333333,5
nonmonotone_recovery,2,1.0,8,exact_recovery,1.0,44.99285714285715,1305.0,3.5714285714285716,5
nonmonotone_recovery,2,1.0,8,relaxed_planner,0.8099999999999999,28.512,100,1.75,5
nonmonotone_recovery,2,1.0,8,greedy_replan,0.8039999999999999,34.169999999999995,212,2.25,5
nonmonotone_recovery,2,1.0,9,strict_scp,1.0,44.7,128,0,9
nonmonotone_recovery,2,1.0,9,recovery_aware_scp,1.0,45.8,179.0,6.0,9
nonmonotone_recovery,2,1.0,9,exact_recovery,1.0,45.307142857142864,1005.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,9,relaxed_planner,0.8099999999999999,24.624,80,3.15,9
nonmonotone_recovery,2,1.0,9,greedy_replan,0.8039999999999999,29.345999999999997,164,4.05,9
nonmonotone_recovery,2,1.0,10,strict_scp,1.0,45.6,137,0,8
nonmonotone_recovery,2,1.0,10,recovery_aware_scp,1.0,45.86666666666667,190.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,10,exact_recovery,1.0,45.22857142857143,1080.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,10,relaxed_planner,0.8099999999999999,25.596,85,2.8,8
nonmonotone_recovery,2,1.0,10,greedy_replan,0.8039999999999999,30.551999999999996,176,3.6,8
nonmonotone_recovery,2,1.0,11,strict_scp,1.0,51.9,173,0,7
nonmonotone_recovery,2,1.0,11,recovery_aware_scp,1.0,50.133333333333326,234.0,4.666666666666666,7
nonmonotone_recovery,2,1.0,11,exact_recovery,1.0,49.2,1380.0,5.0,7
nonmonotone_recovery,2,1.0,11,relaxed_planner,0.8099999999999999,29.483999999999998,105,2.4499999999999997,7
nonmonotone_recovery,2,1.0,11,greedy_replan,0.8039999999999999,35.376,224,3.15,7
nonmonotone_recovery,2,1.0,12,strict_scp,1.0,44.7,128,0,9
nonmonotone_recovery,2,1.0,12,recovery_aware_scp,1.0,45.8,179.0,6.0,9
nonmonotone_recovery,2,1.0,12,exact_recovery,1.0,45.307142857142864,1005.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,12,relaxed_planner,0.8099999999999999,24.624,80,3.15,9
nonmonotone_recovery,2,1.0,12,greedy_replan,0.8039999999999999,29.345999999999997,164,4.05,9
nonmonotone_recovery,2,1.0,13,strict_scp,1.0,46.5,137,0,9
nonmonotone_recovery,2,1.0,13,recovery_aware_scp,1.0,47.2,190.0,6.0,9
nonmonotone_recovery,2,1.0,13,exact_recovery,1.0,46.65714285714286,1080.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,13,relaxed_planner,0.8099999999999999,25.596,85,3.15,9
nonmonotone_recovery,2,1.0,13,greedy_replan,0.8039999999999999,30.551999999999996,176,4.05,9
nonmonotone_recovery,2,1.0,14,strict_scp,1.0,43.8,137,0,6
nonmonotone_recovery,2,1.0,14,recovery_aware_scp,1.0,43.2,190.0,4.0,6
nonmonotone_recovery,2,1.0,14,exact_recovery,1.0,42.37142857142857,1080.0,4.285714285714286,6
nonmonotone_recovery,2,1.0,14,relaxed_planner,0.8099999999999999,25.596,85,2.0999999999999996,6
nonmonotone_recovery,2,1.0,14,greedy_replan,0.8039999999999999,30.551999999999996,176,2.7,6
nonmonotone_recovery,2,1.0,15,strict_scp,1.0,49.2,173,0,4
nonmonotone_recovery,2,1.0,15,recovery_aware_scp,1.0,46.13333333333333,234.0,2.6666666666666665,4
nonmonotone_recovery,2,1.0,15,exact_recovery,1.0,44.91428571428572,1380.0,2.857142857142857,4
nonmonotone_recovery,2,1.0,15,relaxed_planner,0.8099999999999999,29.483999999999998,105,1.4,4
nonmonotone_recovery,2,1.0,15,greedy_replan,0.8039999999999999,35.376,224,1.8,4
nonmonotone_recovery,2,1.0,16,strict_scp,1.0,49.2,173,0,4
nonmonotone_recovery,2,1.0,16,recovery_aware_scp,1.0,46.13333333333333,234.0,2.6666666666666665,4
nonmonotone_recovery,2,1.0,16,exact_recovery,1.0,44.91428571428572,1380.0,2.857142857142857,4
nonmonotone_recovery,2,1.0,16,relaxed_planner,0.8099999999999999,29.483999999999998,105,1.4,4
nonmonotone_recovery,2,1.0,16,greedy_replan,0.8039999999999999,35.376,224,1.8,4
nonmonotone_recovery,2,1.0,17,strict_scp,1.0,42.0,137,0,4
nonmonotone_recovery,2,1.0,17,recovery_aware_scp,1.0,40.53333333333334,190.0,2.6666666666666665,4
nonmonotone_recovery,2,1.0,17,exact_recovery,1.0,39.51428571428571,1080.0,2.857142857142857,4
nonmonotone_recovery,2,1.0,17,relaxed_planner,0.8099999999999999,25.596,85,1.4,4
nonmonotone_recovery,2,1.0,17,greedy_replan,0.8039999999999999,30.551999999999996,176,1.8,4
nonmonotone_recovery,2,1.0,18,strict_scp,1.0,51.9,164,0,9
nonmonotone_recovery,2,1.0,18,recovery_aware_scp,1.0,51.4,223.0,6.0,9
nonmonotone_recovery,2,1.0,18,exact_recovery,1.0,50.707142857142856,1305.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,18,relaxed_planner,0.8099999999999999,28.512,100,3.15,9
nonmonotone_recovery,2,1.0,18,greedy_replan,0.8039999999999999,34.169999999999995,212,4.05,9
nonmonotone_recovery,2,1.0,19,strict_scp,1.0,43.800000000000004,146,0,4
nonmonotone_recovery,2,1.0,19,recovery_aware_scp,1.0,41.93333333333334,201.0,2.6666666666666665,4
nonmonotone_recovery,2,1.0,19,exact_recovery,1.0,40.864285714285714,1155.0,2.857142857142857,4
nonmonotone_recovery,2,1.0,19,relaxed_planner,0.8099999999999999,26.567999999999994,90,1.4,4
nonmonotone_recovery,2,1.0,19,greedy_replan,0.8039999999999999,31.758,188,1.8,4
nonmonotone_recovery,2,1.0,20,strict_scp,1.0,47.400000000000006,146,0,8
nonmonotone_recovery,2,1.0,20,recovery_aware_scp,1.0,47.266666666666666,201.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,20,exact_recovery,1.0,46.57857142857143,1155.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,20,relaxed_planner,0.8099999999999999,26.567999999999994,90,2.8,8
nonmonotone_recovery,2,1.0,20,greedy_replan,0.8039999999999999,31.758,188,3.6,8
nonmonotone_recovery,2,1.0,21,strict_scp,1.0,48.300000000000004,146,0,9
nonmonotone_recovery,2,1.0,21,recovery_aware_scp,1.0,48.6,201.0,6.0,9
nonmonotone_recovery,2,1.0,21,exact_recovery,1.0,48.00714285714285,1155.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,21,relaxed_planner,0.8099999999999999,26.567999999999994,90,3.15,9
nonmonotone_recovery,2,1.0,21,greedy_replan,0.8039999999999999,31.758,188,4.05,9
nonmonotone_recovery,2,1.0,22,strict_scp,1.0,44.7,146,0,5
nonmonotone_recovery,2,1.0,22,recovery_aware_scp,1.0,43.266666666666666,201.0,3.333333333333333,5
nonmonotone_recovery,2,1.0,22,exact_recovery,1.0,42.292857142857144,1155.0,3.5714285714285716,5
nonmonotone_recovery,2,1.0,22,relaxed_planner,0.8099999999999999,26.567999999999994,90,1.75,5
nonmonotone_recovery,2,1.0,22,greedy_replan,0.8039999999999999,31.758,188,2.25,5
nonmonotone_recovery,2,1.0,23,strict_scp,1.0,52.800000000000004,173,0,8
nonmonotone_recovery,2,1.0,23,recovery_aware_scp,1.0,51.46666666666666,234.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,23,exact_recovery,1.0,50.62857142857143,1380.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,23,relaxed_planner,0.8099999999999999,29.483999999999998,105,2.8,8
nonmonotone_recovery,2,1.0,23,greedy_replan,0.8039999999999999,35.376,224,3.6,8
nonmonotone_recovery,2,1.0,24,strict_scp,1.0,45.6,137,0,8
nonmonotone_recovery,2,1.0,24,recovery_aware_scp,1.0,45.86666666666667,190.0,5.333333333333333,8
nonmonotone_recovery,2,1.0,24,exact_recovery,1.0,45.22857142857143,1080.0,5.714285714285714,8
nonmonotone_recovery,2,1.0,24,relaxed_planner,0.8099999999999999,25.596,85,2.8,8
nonmonotone_recovery,2,1.0,24,greedy_replan,0.8039999999999999,30.551999999999996,176,3.6,8
nonmonotone_recovery,2,1.0,25,strict_scp,1.0,53.7,173,0,9
nonmonotone_recovery,2,1.0,25,recovery_aware_scp,1.0,52.8,234.0,6.0,9
nonmonotone_recovery,2,1.0,25,exact_recovery,1.0,52.057142857142864,1380.0,6.428571428571429,9
nonmonotone_recovery,2,1.0,25,relaxed_planner,0.8099999999999999,29.483999999999998,105,3.15,9
nonmonotone_recovery,2,1.0,25,greedy_replan,0.8039999999999999,35.376,224,4.05,9
nonmonotone_recovery,2,1.0,26,strict_scp,1.0,40.2,128,0,4
nonmonotone_recovery,2,1.0,26,recovery_aware_scp,1.0,39.13333333333333,179.0,2.6666666666666665,4
nonmonotone_recovery,2,1.0,26,exact_recovery,1.0,38.16428571428572,1005.0,2.857142857142857,4
